Date,LTIM,INFY,BSOFT,BBOX,ACCELYA
2020-08-18,2328.976806640625,895.0767211914062,164.71710205078125,69.66000366210938,862.10400390625
2020-08-19,2293.544921875,887.444580078125,166.06251525878906,74.62999725341797,876.8953247070312
2020-08-20,2282.294677734375,883.6055297851562,165.72616577148438,77.05999755859375,887.7762451171875
2020-08-21,2276.477294921875,877.731201171875,166.44688415527344,79.29000091552734,882.8883056640625
2020-08-24,2250.37158203125,876.4359741210938,167.02349853515625,73.79000091552734,890.1138916015625
2020-08-25,2253.112060546875,867.83251953125,166.3507843017578,72.70999908447266,876.8101196289062
2020-08-26,2376.57275390625,879.5813598632812,170.2428741455078,71.81999969482422,887.2236328125
2020-08-27,2400.8037109375,876.1121826171875,167.11959838867188,72.01000213623047,874.2176513671875
2020-08-28,2422.6787109375,865.1961059570312,166.06251525878906,71.08999633789062,865.75927734375
2020-08-31,2363.784423828125,859.044189453125,154.29014587402344,64.43000030517578,861.9340209960938
2020-09-01,2376.57275390625,845.6764526367188,161.882080078125,62.400001525878906,869.2020874023438
2020-09-02,2383.832275390625,854.7887573242188,160.53668212890625,65.19999694824219,878.25537109375
2020-09-03,2392.53466796875,865.4735717773438,163.46775817871094,65.76000213623047,887.2236328125
2020-09-04,2383.255615234375,850.302001953125,161.35353088378906,66.16999816894531,874.9401245117188
2020-09-07,2317.294189453125,855.7600708007812,156.74070739746094,65.79000091552734,895.4268798828125
2020-09-08,2392.631103515625,868.9426879882812,167.02349853515625,65.44000244140625,883.3558959960938
2020-09-09,2361.043701171875,858.2579345703125,157.94195556640625,63.90999984741211,887.3087768554688
2020-09-10,2377.630615234375,869.6365966796875,158.566650390625,67.62000274658203,863.3365478515625
2020-09-11,2403.255615234375,874.86328125,159.71983337402344,66.93000030517578,869.4146728515625
2020-09-14,2549.697021484375,905.114013671875,175.5764923095703,65.6500015258789,876.0877075195312
2020-09-15,2587.29296875,908.8605346679688,172.16490173339844,68.4800033569336,879.0629272460938
2020-09-16,2593.831787109375,926.7149047851562,191.9136505126953,71.56999969482422,881.8682861328125
2020-09-17,2632.629150390625,935.2720947265625,186.43589782714844,70.44999694824219,872.389892578125
2020-09-18,2602.773193359375,927.0850219726562,188.06961059570312,71.43000030517578,877.4053344726562
2020-09-21,2554.84130859375,934.25439453125,182.73599243164062,69.5199966430664,872.0073852539062
2020-09-22,2480.61083984375,932.0341796875,186.29176330566406,69.76000213623047,869.8822021484375
2020-09-23,2354.26513671875,943.36669921875,186.38784790039062,69.5199966430664,874.43017578125
2020-09-24,2321.525634765625,902.3387451171875,176.3933563232422,67.4800033569336,874.1326293945312
2020-09-25,2378.544189453125,935.6883544921875,183.40870666503906,69.11000061035156,876.5552368164062
2020-09-28,2438.49560546875,934.717041015625,190.61630249023438,70.77999877929688,877.9579467773438
2020-09-29,2405.2744140625,933.421875,191.6734161376953,69.48999786376953,877.8303833007812
2020-09-30,2445.707275390625,932.7281494140625,187.58912658691406,69.9000015258789,878.1704711914062
2020-10-01,2430.0341796875,941.4240112304688,186.96444702148438,70.04000091552734,878.5529174804688
2020-10-05,2481.81298828125,970.1481323242188,196.57455444335938,69.81999969482422,880.9331665039062
2020-10-06,2578.06201171875,976.670166015625,196.47845458984375,69.52999877929688,881.6131591796875
2020-10-07,2564.504638671875,986.6611938476562,188.06961059570312,69.95999908447266,885.3961181640625
2020-10-08,2751.33056640625,1011.7775268554688,190.8565673828125,70.08999633789062,885.3536376953125
2020-10-09,2814.64697265625,1023.8963012695312,190.6643524169922,71.22000122070312,886.8837280273438
2020-10-12,3150.655029296875,1047.3011474609375,185.5709991455078,71.83999633789062,887.2662353515625
2020-10-13,3124.741455078125,1071.0762939453125,195.3252410888672,72.01000213623047,889.0087890625
2020-10-14,3202.433837890625,1051.8341064453125,192.3461151123047,73.5,886.5860595703125
2020-10-15,3169.645751953125,1025.237548828125,186.67616271972656,74.48999786376953,847.7802124023438
2020-10-16,2956.85791015625,1043.0457763671875,183.3126220703125,78.86000061035156,870.3922119140625
2020-10-19,2899.26220703125,1041.5655517578125,183.8892364501953,93.79000091552734,842.3822631835938
2020-10-20,2850.7529296875,1052.2967529296875,186.7241973876953,99.08000183105469,834.5614624023438
2020-10-21,2980.608154296875,1062.3341064453125,187.58912658691406,93.93000030517578,832.0963745117188
2020-10-22,2934.5986328125,1044.479736328125,185.28268432617188,104.5999984741211,831.8838500976562
2020-10-23,2943.396484375,1049.57568359375,185.71514892578125,106.83000183105469,834.1790161132812
2020-10-26,2883.82958984375,1040.1783447265625,181.5347442626953,121.55999755859375,807.1466064453125
2020-10-27,2801.25390625,1019.9817504882812,178.5556182861328,123.33999633789062,818.0701293945312
2020-10-28,2792.02490234375,1006.6109008789062,176.8258056640625,129.64999389648438,786.1923217773438
2020-10-29,2834.544677734375,1005.0211791992188,167.8403778076172,130.52000427246094,739.7781982421875
2020-10-30,2820.33935546875,991.697021484375,171.78048706054688,126.05999755859375,733.3600463867188
2020-11-02,2757.138916015625,1002.636962890625,167.6962127685547,117.5,721.5864868164062
2020-11-03,2837.5888671875,993.5203857421875,173.60641479492188,121.23999786376953,718.9937133789062
2020-11-04,2936.834716796875,1022.8803100585938,174.6635284423828,118.70999908447266,690.1762084960938
2020-11-05,3072.077880859375,1032.277587890625,178.8439178466797,116.83999633789062,695.4041748046875
2020-11-06,3061.689453125,1040.4591064453125,173.7505645751953,124.5999984741211,692.8114624023438
2020-11-09,3169.245849609375,1062.712890625,177.06607055664062,126.3499984741211,712.6181640625
2020-11-10,2922.097412109375,1020.1688232421875,170.3870391845703,120.04000091552734,728.2171630859375
2020-11-11,2879.8193359375,1049.57568359375,171.68438720703125,124.18000030517578,728.7695922851562
2020-11-12,2882.9599609375,1045.13427734375,171.0562286376953,125.52999877929688,741.1806640625
2020-11-13,2920.40673828125,1051.1650390625,175.26016235351562,123.20999908447266,723.8817749023438
2020-11-14,2935.6748046875,1059.814208984375,175.7916717529297,124.27999877929688,721.884033203125
2020-11-17,2897.117431640625,1050.6976318359375,177.2412872314453,123.95999908447266,728.7695922851562
2020-11-18,2916.057861328125,1038.4019775390625,178.83590698242188,121.23999786376953,735.9102783203125
2020-11-19,2882.669677734375,1025.49853515625,177.09634399414062,121.01000213623047,738.9280395507812
2020-11-20,2987.617431640625,1031.6695556640625,176.6614532470703,123.0,736.4202880859375
2020-11-23,3154.363525390625,1065.7984619140625,186.51893615722656,120.6500015258789,731.702392578125
2020-11-24,3223.74853515625,1065.9853515625,186.5672607421875,121.0,734.8901977539062
2020-11-25,3003.85205078125,1043.1705322265625,181.63851928710938,121.80000305175781,740.7132568359375
2020-11-26,2985.008056640625,1040.879638671875,179.89894104003906,120.80999755859375,731.5748291015625
2020-11-27,3092.80615234375,1028.537353515625,190.96446228027344,120.72000122070312,736.0377807617188
2020-12-01,3240.66015625,1063.9283447265625,186.76052856445312,121.31999969482422,740.92578125
2020-12-02,3279.60498046875,1066.7801513671875,184.0545654296875,123.5999984741211,743.6884155273438
2020-12-03,3189.635986328125,1053.2689208984375,181.73516845703125,123.73999786376953,773.0585327148438
2020-12-04,3155.330078125,1060.936279296875,181.92843627929688,121.45999908447266,769.1482543945312
2020-12-07,3160.93505859375,1069.21142578125,185.60086059570312,121.37000274658203,764.4302368164062
2020-12-08,3151.75439453125,1078.42138671875,194.2502899169922,119.48999786376953,758.522216796875
2020-12-09,3156.006591796875,1098.8516845703125,199.32400512695312,121.5999984741211,811.3120727539062
2020-12-10,3142.042236328125,1091.8858642578125,198.50253295898438,123.58000183105469,808.5066528320312
2020-12-11,3158.712646484375,1087.6314697265625,193.86370849609375,122.2300033569336,825.67822265625
2020-12-14,3126.145751953125,1088.8939208984375,190.52957153320312,123.16999816894531,843.2322998046875
2020-12-15,3153.397216796875,1079.5902099609375,193.23556518554688,122.9800033569336,893.2593383789062
2020-12-16,3178.329833984375,1089.9691162109375,196.3764190673828,123.80999755859375,867.8844604492188
2020-12-17,3194.806396484375,1083.8912353515625,194.20196533203125,129.9199981689453,842.72216796875
2020-12-18,3243.51123046875,1112.50341796875,200.19375610351562,136.41000366210938,843.4873657226562
2020-12-21,3281.247802734375,1100.8155517578125,195.1200714111328,141.3000030517578,798.943359375
2020-12-22,3452.82568359375,1141.208984375,224.982421875,148.05999755859375,787.1697998046875
2020-12-23,3551.34716796875,1171.6441650390625,252.91195678710938,155.3300018310547,812.672119140625
2020-12-24,3503.65673828125,1155.7489013671875,246.14700317382812,160.6300048828125,813.8622436523438
2020-12-28,3518.297607421875,1159.7225341796875,239.2854461669922,157.63999938964844,816.369873046875
2020-12-29,3488.532958984375,1169.0731201171875,242.8128662109375,152.3800048828125,815.5198364257812
2020-12-30,3538.0107421875,1165.8004150390625,245.2772216796875,147.8699951171875,811.6095581054688
2020-12-31,3536.416748046875,1174.2158203125,238.60894775390625,145.08999633789062,803.9588012695312
2021-01-01,3574.878173828125,1178.5635986328125,240.83169555664062,147.02999877929688,815.0947265625
2021-01-04,3716.015625,1204.557373046875,245.2772216796875,151.61000061035156,819.770263671875
2021-01-05,3990.4638671875,1209.7469482421875,258.90374755859375,155.3800048828125,826.3582763671875
2021-01-06,3823.813720703125,1198.8070068359375,250.64083862304688,151.0500030517578,816.9224853515625
2021-01-07,3752.302734375,1180.1531982421875,253.00857543945312,150.02999877929688,814.8822021484375
2021-01-08,3954.56298828125,1226.858154296875,255.61795043945312,150.02999877929688,822.10791015625
2021-01-11,4102.36865234375,1286.7938232421875,257.0675048828125,148.9199981689453,817.2625732421875
2021-01-12,4141.0234375,1282.6329345703125,257.1641540527344,148.00999450683594,817.47509765625
2021-01-13,4254.37890625,1297.0323486328125,257.30914306640625,149.00999450683594,823.5105590820312
2021-01-14,4243.02392578125,1281.4642333984375,257.3574523925781,148.5,818.1551513671875
2021-01-15,4143.63330078125,1257.5738525390625,248.9496307373047,145.02999877929688,808.1242065429688
2021-01-18,3874.016845703125,1226.811279296875,239.382080078125,144.7100067138672,796.3506469726562
2021-01-19,3953.74169921875,1231.1126708984375,246.3402862548828,147.38999938964844,796.8606567382812
2021-01-20,3953.355224609375,1252.43115234375,250.3026123046875,148.0,802.088623046875
2021-01-21,3845.5087890625,1252.6646728515625,245.13226318359375,150.0500030517578,799.1984252929688
2021-01-22,3797.28662109375,1253.7403564453125,240.44512939453125,152.05999755859375,781.1343383789062
2021-01-25,3762.884521484375,1239.013427734375,238.9471893310547,152.0,778.4990234375
2021-01-27,3890.396728515625,1216.479248046875,249.2395477294922,152.0,777.7764892578125
2021-01-28,3837.294677734375,1193.290283203125,241.6531524658203,151.86000061035156,782.7493286132812
2021-01-29,3830.578369140625,1158.5537109375,241.79812622070312,150.6199951171875,782.3668823242188
2021-02-01,3805.21142578125,1178.9842529296875,241.45989990234375,154.74000549316406,809.69677734375
2021-02-02,3902.7177734375,1188.661865234375,240.25186157226562,161.38999938964844,825.3807373046875
2021-02-03,4160.6884765625,1201.1915283203125,251.70394897460938,169.4499969482422,832.1814575195312
2021-02-04,4158.9501953125,1196.235595703125,260.3050537109375,177.86000061035156,844.8473510742188
2021-02-05,3985.921875,1189.4566650390625,262.2862243652344,169.72999572753906,838.767822265625
2021-02-08,3963.93701171875,1218.863525390625,247.78993225097656,170.1699981689453,823.3484497070312
2021-02-09,3930.98388671875,1220.733642578125,247.74160766601562,169.44000244140625,821.4982299804688
2021-02-10,3865.367431640625,1212.271484375,244.2141571044922,172.5500030517578,794.6244506835938
2021-02-11,3890.928466796875,1208.6717529296875,242.8128662109375,180.69000244140625,798.0167236328125
2021-02-12,3904.022216796875,1224.70751953125,236.14459228515625,181.39999389648438,801.805419921875
2021-02-15,3896.581298828125,1224.5672607421875,235.0814971923828,183.3300018310547,804.5809936523438
2021-02-16,3812.265625,1206.5677490234375,235.0814971923828,181.66000366210938,797.488037109375
2021-02-17,3745.5380859375,1198.05908203125,234.8882293701172,185.6300048828125,791.2322387695312
2021-02-18,3741.09326171875,1208.484619140625,234.50164794921875,190.27999877929688,814.22900390625
2021-02-19,3692.14599609375,1207.4095458984375,230.24940490722656,195.0800018310547,797.8405151367188
2021-02-22,3666.102783203125,1183.0050048828125,224.01602172851562,198.72999572753906,797.5321655273438
2021-02-23,3628.26953125,1184.080322265625,227.54342651367188,201.8300018310547,795.7699584960938
2021-02-24,3593.674072265625,1191.513671875,225.61061096191406,202.2899932861328,790.3070678710938
2021-02-25,3533.517333984375,1191.7476806640625,224.1609649658203,200.0500030517578,791.7608642578125
2021-02-26,3478.77294921875,1171.878173828125,219.28054809570312,199.86000061035156,787.4874877929688
2021-03-01,3486.697265625,1184.68798828125,217.7342987060547,199.82000732421875,789.8665161132812
2021-03-02,3703.887939453125,1219.7518310546875,229.1863555908203,200.57000732421875,790.659423828125
2021-03-03,3779.6025390625,1256.264892578125,234.26004028320312,200.36000061035156,798.8096923828125
2021-03-04,3792.696533203125,1243.9222412109375,229.37965393066406,200.49000549316406,804.8893432617188
2021-03-05,3715.822509765625,1231.1590576171875,225.90052795410156,195.8300018310547,801.4970092773438
2021-03-08,3736.164306640625,1248.9715576171875,223.72607421875,200.52000427246094,799.2062377929688
2021-03-09,3765.445556640625,1258.1348876953125,223.72607421875,200.13999938964844,801.012451171875
2021-03-10,3990.077392578125,1279.2667236328125,232.3755340576172,198.89999389648438,793.7433471679688
2021-03-12,3880.974609375,1285.53125,236.19290161132812,200.08999633789062,791.2322387695312
2021-03-15,3949.87646484375,1284.3624267578125,238.41566467285156,201.25999450683594,791.8049926757812
2021-03-16,3977.5146484375,1294.0867919921875,245.76043701171875,200.1699981689453,784.6239624023438
2021-03-17,3912.1396484375,1296.8922119140625,237.6425018310547,204.8699951171875,777.9276123046875
2021-03-18,3872.66357421875,1250.23388671875,233.24533081054688,205.7899932861328,776.6058959960938
2021-03-19,3938.038330078125,1257.1063232421875,236.77273559570312,207.27000427246094,789.2056884765625
2021-03-22,3955.43310546875,1281.7445068359375,239.8652801513672,207.97999572753906,790.042724609375
2021-03-23,3898.803466796875,1282.446044921875,241.74981689453125,211.57000732421875,784.4036254882812
2021-03-24,3838.599365234375,1265.8021240234375,243.1994171142578,222.13999938964844,776.5177001953125
2021-03-25,3708.623046875,1247.1483154296875,236.4344940185547,232.7100067138672,756.3404541015625
2021-03-26,3814.488525390625,1249.3922119140625,244.359130859375,234.7100067138672,763.6976318359375
2021-03-30,4022.981689453125,1295.302490234375,244.26248168945312,245.88999938964844,763.609619140625
2021-03-31,3917.93798828125,1279.17333984375,244.55242919921875,258.17999267578125,753.256591796875
2021-04-01,3974.470458984375,1295.208984375,253.34681701660156,271.0799865722656,770.7905883789062
2021-04-05,4125.89990234375,1318.304443359375,260.7882385253906,280.3800048828125,764.8871459960938
2021-04-06,4114.3515625,1319.379638671875,261.5613708496094,294.3900146484375,770.5702514648438
2021-04-07,4153.876953125,1337.2855224609375,261.899658203125,309.1000061035156,781.6281127929688
2021-04-08,4180.54736328125,1346.3087158203125,257.9373474121094,324.54998779296875,805.9907836914062
2021-04-09,4231.330078125,1347.4307861328125,262.6244812011719,308.3299865722656,796.2544555664062
2021-04-12,4114.54541015625,1333.124755859375,248.2248077392578,292.9200134277344,764.6228637695312
2021-04-13,3970.073486328125,1306.3828125,248.5630645751953,279.8399963378906,772.5087280273438
2021-04-15,3909.143798828125,1272.347412109375,244.40745544433594,293.8299865722656,761.6270751953125
2021-04-16,3952.340576171875,1265.8021240234375,244.359130859375,291.8699951171875,760.4375
2021-04-19,3926.68359375,1274.030517578125,240.3001708984375,306.4599914550781,739.4232177734375
2021-04-20,3835.74853515625,1263.55810546875,236.821044921875,319.739990234375,746.0315551757812
2021-04-22,3783.564697265625,1263.3243408203125,235.3231201171875,332.8800048828125,743.5203247070312
2021-04-23,3769.842529296875,1247.1483154296875,246.38861083984375,334.2699890136719,747.4852905273438
2021-04-26,3801.732421875,1256.264892578125,246.24366760253906,339.4800109863281,756.2963256835938
2021-04-27,3778.201416015625,1260.8934326171875,243.34439086914062,333.5,763.1249389648438
2021-04-28,3759.98583984375,1267.9061279296875,242.08804321289062,331.7900085449219,764.0501708984375
2021-04-29,3721.475830078125,1268.2332763671875,237.59420776367188,325.2200012207031,842.77685546875
2021-04-30,3759.40576171875,1266.3631591796875,237.44921875,317.7300109863281,813.9205932617188
2021-05-03,3791.6337890625,1264.212646484375,234.64662170410156,320.42999267578125,793.8755493164062
2021-05-04,3717.0302734375,1243.0343017578125,233.728515625,321.92999267578125,779.4253540039062
2021-05-05,3783.468017578125,1254.3480224609375,236.0479278564453,312.0199890136719,785.372802734375
2021-05-06,3684.125732421875,1273.14208984375,244.55242919921875,300.7900085449219,795.2412109375
2021-05-07,3641.847412109375,1264.6800537109375,243.92422485351562,288.4700012207031,782.7294921875
2021-05-10,3542.166748046875,1252.5247802734375,242.1363525390625,274.04998779296875,780.3505859375
2021-05-11,3497.1337890625,1244.2030029296875,247.25840759277344,281.9200134277344,781.8043212890625
2021-05-12,3538.832275390625,1240.7901611328125,245.2772216796875,283.19000244140625,781.1875
2021-05-14,3477.323486328125,1230.878662109375,247.54830932617188,273.6700134277344,793.6992797851562
2021-05-17,3463.117431640625,1243.0343017578125,251.6555938720703,259.989990234375,784.3154907226562
2021-05-18,3513.127197265625,1252.945556640625,257.74407958984375,260.2799987792969,794.4923095703125
2021-05-19,3621.650146484375,1250.1402587890625,260.45001220703125,263.4599914550781,771.5835571289062
2021-05-20,3550.1875,1252.291015625,260.7882385253906,276.6300048828125,764.3145141601562
2021-05-21,3532.696044921875,1266.50341796875,258.130615234375,290.4599914550781,756.5166625976562
2021-05-24,3541.006591796875,1260.4725341796875,287.94464111328125,289.7099914550781,791.8929443359375
2021-05-25,3582.80224609375,1273.14208984375,298.28533935546875,294.3900146484375,791.3202514648438
2021-05-26,3672.046142578125,1306.4761962890625,310.4139404296875,296.0299987792969,835.287353515625
2021-05-27,3792.310546875,1311.1512451171875,315.8258361816406,299.32000732421875,875.2454833984375
2021-05-28,3798.25341796875,1313.76953125,310.8971252441406,292.8399963378906,930.1824340820312
2021-05-31,3809.801513671875,1317.266357421875,305.8717346191406,281.4700012207031,933.6187744140625
2021-06-01,3759.7919921875,1311.075927734375,300.7980041503906,282.7799987792969,922.8252563476562
2021-06-02,3709.34765625,1302.9951171875,306.0650329589844,281.29998779296875,906.9213256835938
2021-06-03,3708.429443359375,1313.391357421875,316.888916015625,280.79998779296875,898.066162109375
2021-06-04,3726.887451171875,1309.6109619140625,322.1075439453125,273.1400146484375,964.7658081054688
2021-06-07,3758.970947265625,1313.391357421875,331.09527587890625,269.3699951171875,982.2117309570312
2021-06-08,3866.623779296875,1335.41259765625,364.0984802246094,260.510009765625,995.7807006835938
2021-06-09,3804.099853515625,1337.6339111328125,365.8380432128906,258.3900146484375,967.8937377929688
2021-06-10,3899.14208984375,1346.139892578125,377.8216857910156,260.5,1060.7623291015625
2021-06-11,4033.467041015625,1367.4998779296875,388.8871154785156,261.8699951171875,1063.405517578125
2021-06-14,4027.136962890625,1381.5821533203125,384.393310546875,258.7300109863281,1047.0609130859375
2021-06-15,4013.656494140625,1393.0181884765625,387.05096435546875,259.2799987792969,1026.70751953125
2021-06-16,4067.91796875,1399.350341796875,393.71923828125,263.6000061035156,1049.3077392578125
2021-06-17,4029.93994140625,1413.2440185546875,386.66436767578125,262.3699951171875,1030.7606201171875
2021-06-18,3935.52587890625,1420.8048095703125,380.76922607421875,250.47000122070312,1034.064697265625
2021-06-21,3941.662109375,1417.969482421875,369.7037048339844,255.41000366210938,1046.5323486328125
2021-06-22,3972.537109375,1428.885498046875,372.69964599609375,247.50999450683594,1076.6220703125
2021-06-23,3980.364990234375,1420.6629638671875,374.7774353027344,243.7100067138672,1051.5106201171875
2021-06-24,4044.193603515625,1473.6370849609375,372.89288330078125,239.4499969482422,1038.954833984375
2021-06-25,4073.66796875,1487.8140869140625,369.7520446777344,237.49000549316406,1050.58544921875
2021-06-28,3983.505615234375,1485.545654296875,372.98956298828125,231.3300018310547,1026.487060546875
2021-06-29,3995.102294921875,1477.2760009765625,379.7061767578125,222.0,1017.5440673828125
2021-06-30,3934.3662109375,1494.0518798828125,386.18121337890625,213.57000732421875,1026.3109130859375
2021-07-01,3905.682373046875,1474.7713623046875,390.1435241699219,222.9600067138672,1044.197265625
2021-07-02,3931.01171875,1481.7652587890625,384.0550842285156,234.10000610351562,1080.234619140625
2021-07-05,3934.706298828125,1492.3033447265625,377.2417907714844,245.72999572753906,1211.4312744140625
2021-07-06,3910.009033203125,1476.4725341796875,371.8782043457031,258.0,1166.45068359375
2021-07-07,3923.184326171875,1478.7408447265625,370.71844482421875,261.9100036621094,1172.9708251953125
2021-07-08,3930.67138671875,1475.10205078125,378.30487060546875,256.69000244140625,1179.4912109375
2021-07-09,3941.95068359375,1477.1341552734375,374.9223937988281,252.17999267578125,1231.696533203125
2021-07-12,3923.81640625,1462.909912109375,375.1156311035156,255.02000427246094,1285.267578125
2021-07-13,3906.702880859375,1460.169189453125,371.97479248046875,250.2899932861328,1324.6090087890625
2021-07-14,4098.15625,1490.3658447265625,377.9183044433594,242.8000030517578,1308.3525390625
2021-07-15,4297.9716796875,1494.0518798828125,407.87554931640625,243.49000549316406,1285.84033203125
2021-07-16,4169.962890625,1470.093017578125,408.55633544921875,244.57000732421875,1264.4295654296875
2021-07-19,4258.44580078125,1457.097412109375,395.4743957519531,244.2100067138672,1236.89501953125
2021-07-20,4237.05419921875,1464.9892578125,391.0975036621094,237.36000061035156,1194.5137939453125
2021-07-22,4284.26220703125,1502.93603515625,394.3558654785156,245.1999969482422,1265.707275390625
2021-07-23,4240.5546875,1503.1722412109375,387.10968017578125,245.0399932861328,1238.789306640625
2021-07-26,4231.02587890625,1515.8841552734375,389.68719482421875,240.61000061035156,1232.3572998046875
2021-07-27,4229.0810546875,1514.6083984375,393.67498779296875,237.86000061035156,1205.2193603515625
2021-07-28,4236.76318359375,1517.490966796875,394.6962585449219,237.25999450683594,1215.2198486328125
2021-07-29,4511.30224609375,1528.2652587890625,394.16131591796875,234.8699951171875,1199.976806640625
2021-07-30,4564.603515625,1522.1221923828125,390.65985107421875,238.1199951171875,1206.1884765625
