Date,Open,High,Low,Close,Adj Close,Volume
2020-05-26,72.5,75.25,71.0999984741211,72.94999694824219,69.62940216064453,1454893
2020-05-27,73.4000015258789,80.5,71.5,76.8499984741211,73.35188293457031,3195373
2020-05-28,78.0,79.80000305175781,73.5,74.80000305175781,71.39519500732422,1333784
2020-05-29,75.1500015258789,77.69999694824219,73.5,74.5,71.10885620117188,2748993
2020-06-01,75.19999694824219,77.5,74.5999984741211,77.05000305175781,73.54278564453125,1617946
2020-06-02,77.5999984741211,78.0,75.69999694824219,76.80000305175781,73.30416107177734,1061254
2020-06-03,77.0,77.4000015258789,74.25,75.05000305175781,71.6338119506836,1304840
2020-06-04,75.4000015258789,82.19999694824219,75.30000305175781,80.5,76.83573913574219,3349353
2020-06-05,81.0,84.4000015258789,80.0999984741211,81.6500015258789,77.93339538574219,2488940
2020-06-08,82.8499984741211,88.0999984741211,81.19999694824219,83.5999984741211,79.79462432861328,3417867
2020-06-09,84.30000305175781,85.4000015258789,81.19999694824219,82.25,78.50606536865234,814595
2020-06-10,82.5,83.9000015258789,80.19999694824219,80.9000015258789,77.21752166748047,821863
2020-06-11,84.44999694824219,85.80000305175781,80.6500015258789,81.3499984741211,77.64704132080078,1200051
2020-06-12,78.0,81.44999694824219,77.3499984741211,80.44999694824219,76.78800201416016,779936
2020-06-15,79.94999694824219,81.5,78.4000015258789,81.0,77.31298065185547,1024266
2020-06-16,82.5999984741211,82.80000305175781,78.44999694824219,80.0999984741211,76.45394134521484,979381
2020-06-17,79.5,82.9000015258789,79.5,80.94999694824219,77.26525115966797,678666
2020-06-18,80.94999694824219,82.5,79.9000015258789,81.30000305175781,77.59931945800781,668003
2020-06-19,82.1500015258789,83.69999694824219,81.0999984741211,81.69999694824219,77.98110961914062,946340
2020-06-22,82.4000015258789,83.69999694824219,81.6500015258789,83.19999694824219,79.41283416748047,775603
2020-06-23,83.8499984741211,91.0,82.0,89.6500015258789,85.56922912597656,2840267
2020-06-24,92.80000305175781,92.9000015258789,86.5,87.30000305175781,83.3261947631836,2477184
2020-06-25,86.94999694824219,88.80000305175781,85.5,88.0,83.99434661865234,715782
2020-06-26,89.0,96.69999694824219,88.69999694824219,92.0999984741211,87.90771484375,2698297
2020-06-29,91.4000015258789,92.8499984741211,88.1500015258789,92.0999984741211,87.90771484375,1222026
2020-06-30,92.5,92.94999694824219,88.75,89.44999694824219,85.37833404541016,1013466
2020-07-01,89.44999694824219,89.55000305175781,87.30000305175781,87.75,83.75572204589844,574127
2020-07-02,88.05000305175781,91.4000015258789,88.05000305175781,90.80000305175781,86.66688537597656,987695
2020-07-03,91.4000015258789,91.4000015258789,89.5,89.9000015258789,85.807861328125,475860
2020-07-06,90.69999694824219,92.69999694824219,89.55000305175781,90.55000305175781,86.42827606201172,1005884
2020-07-07,90.5,93.5,90.5,91.25,87.0964126586914,1009142
2020-07-08,95.69999694824219,101.0,93.5,99.30000305175781,94.77997589111328,5187381
2020-07-09,99.0,104.69999694824219,98.3499984741211,101.8499984741211,97.21390533447266,2962969
2020-07-10,100.9000015258789,100.9000015258789,97.05000305175781,97.5999984741211,93.15736389160156,1061849
2020-07-13,97.5999984741211,105.69999694824219,97.5999984741211,103.44999694824219,98.74107360839844,4732272
2020-07-14,103.9000015258789,105.5,99.5,100.80000305175781,96.21170043945312,2090788
2020-07-15,101.6500015258789,108.0,101.6500015258789,104.8499984741211,100.07735443115234,5130645
2020-07-16,106.19999694824219,112.0,105.5999984741211,110.80000305175781,105.75652313232422,5753716
2020-07-17,112.30000305175781,112.69999694824219,107.3499984741211,108.5999984741211,103.6566390991211,1694181
2020-07-20,109.30000305175781,109.5999984741211,106.0,107.19999694824219,102.32038879394531,1127626
2020-07-21,108.44999694824219,109.5,106.5999984741211,107.30000305175781,102.41584014892578,1023949
2020-07-22,107.1500015258789,107.44999694824219,101.5,102.6500015258789,97.97750091552734,1130676
2020-07-23,102.94999694824219,106.5,102.75,105.8499984741211,101.03182983398438,919324
2020-07-24,105.0,105.25,101.69999694824219,104.44999694824219,99.695556640625,1359836
2020-07-27,107.94999694824219,109.69999694824219,104.69999694824219,108.4000015258789,103.46575927734375,3669070
2020-07-28,110.4000015258789,119.0,108.80000305175781,117.69999694824219,112.34244537353516,9658141
2020-07-29,118.0,121.4000015258789,114.05000305175781,116.75,111.43567657470703,5559473
2020-07-30,117.5999984741211,118.69999694824219,114.19999694824219,115.19999694824219,109.95623779296875,2042152
2020-07-31,115.94999694824219,122.19999694824219,114.4000015258789,120.30000305175781,114.82408905029297,2541604
2020-08-03,120.25,126.69999694824219,117.75,125.8499984741211,120.12144470214844,3478976
2020-08-04,125.75,126.19999694824219,121.0999984741211,122.5,116.92394256591797,1793617
2020-08-05,123.69999694824219,127.44999694824219,122.25,125.0999984741211,119.40558624267578,2072388
2020-08-06,127.0,149.5,127.0,143.4499969482422,136.92030334472656,22520824
2020-08-07,146.4499969482422,148.6999969482422,139.5500030517578,142.85000610351562,136.34762573242188,7276612
2020-08-10,143.6999969482422,151.14999389648438,140.64999389648438,148.10000610351562,141.35865783691406,4629321
2020-08-11,148.89999389648438,149.85000610351562,145.1999969482422,146.5500030517578,139.87921142578125,1957525
2020-08-12,144.64999389648438,148.5,142.1999969482422,147.1999969482422,140.49960327148438,2054470
2020-08-13,147.85000610351562,148.60000610351562,145.5500030517578,146.39999389648438,140.6918487548828,1131727
2020-08-14,147.39999389648438,157.39999389648438,146.0500030517578,151.9499969482422,146.02545166015625,3656792
2020-08-17,154.0,154.4499969482422,148.75,150.14999389648438,144.29562377929688,1797777
2020-08-18,150.60000610351562,178.0,150.35000610351562,171.39999389648438,164.71710205078125,18976386
2020-08-19,175.0,187.6999969482422,168.1999969482422,172.8000030517578,166.06251525878906,12463084
2020-08-20,170.0,177.39999389648438,167.0,172.4499969482422,165.72616577148438,2794624
2020-08-21,173.3000030517578,176.35000610351562,164.0,173.1999969482422,166.44688415527344,3879207
2020-08-24,173.0,175.8000030517578,169.39999389648438,173.8000030517578,167.02349853515625,2597001
2020-08-25,174.0,175.6999969482422,170.64999389648438,173.10000610351562,166.3507843017578,1306780
2020-08-26,173.0,182.9499969482422,171.85000610351562,177.14999389648438,170.2428741455078,2887252
2020-08-27,178.39999389648438,182.39999389648438,173.35000610351562,173.89999389648438,167.11959838867188,2533594
2020-08-28,175.5,176.6999969482422,171.0,172.8000030517578,166.06251525878906,1462951
2020-08-31,175.10000610351562,175.39999389648438,154.10000610351562,160.5500030517578,154.29014587402344,2472389
2020-09-01,159.8000030517578,171.14999389648438,156.85000610351562,168.4499969482422,161.882080078125,1639148
2020-09-02,170.0,172.25,165.5500030517578,167.0500030517578,160.53668212890625,820981
2020-09-03,167.5,171.25,167.5,170.10000610351562,163.46775817871094,1129997
2020-09-04,163.0,170.0,162.10000610351562,167.89999389648438,161.35353088378906,947265
2020-09-07,167.8000030517578,168.60000610351562,161.10000610351562,163.10000610351562,156.74070739746094,631383
2020-09-08,162.0,176.1999969482422,162.0,173.8000030517578,167.02349853515625,4587077
2020-09-09,171.9499969482422,172.0,163.14999389648438,164.35000610351562,157.94195556640625,1581815
2020-09-10,165.85000610351562,168.39999389648438,163.35000610351562,165.0,158.566650390625,852665
2020-09-11,165.89999389648438,167.9499969482422,162.60000610351562,166.1999969482422,159.71983337402344,1337613
2020-09-14,170.14999389648438,187.64999389648438,165.5500030517578,182.6999969482422,175.5764923095703,5921834
2020-09-15,183.39999389648438,183.89999389648438,175.10000610351562,179.14999389648438,172.16490173339844,2152164
2020-09-16,178.85000610351562,204.9499969482422,176.5,199.6999969482422,191.9136505126953,6758570
2020-09-17,199.39999389648438,204.0,192.0,194.0,186.43589782714844,4236859
2020-09-18,195.5,206.5,193.1999969482422,195.6999969482422,188.06961059570312,4956418
2020-09-21,195.89999389648438,203.5,188.5500030517578,190.14999389648438,182.73599243164062,2885661
2020-09-22,190.89999389648438,201.8000030517578,172.0,193.85000610351562,186.29176330566406,4547197
2020-09-23,196.89999389648438,200.0,191.39999389648438,193.9499969482422,186.38784790039062,2077389
2020-09-24,187.60000610351562,192.85000610351562,182.0,183.5500030517578,176.3933563232422,1939587
2020-09-25,188.6999969482422,192.85000610351562,186.0,190.85000610351562,183.40870666503906,1698106
2020-09-28,194.75,199.4499969482422,192.10000610351562,198.35000610351562,190.61630249023438,1571226
2020-09-29,200.0,201.8000030517578,194.60000610351562,199.4499969482422,191.6734161376953,1579506
2020-09-30,201.0,201.0,193.1999969482422,195.1999969482422,187.58912658691406,1198107
2020-10-01,198.6999969482422,198.6999969482422,193.0500030517578,194.5500030517578,186.96444702148438,694743
2020-10-05,196.89999389648438,210.39999389648438,196.0,204.5500030517578,196.57455444335938,4307895
2020-10-06,205.89999389648438,206.6999969482422,200.1999969482422,204.4499969482422,196.47845458984375,1197510
2020-10-07,205.39999389648438,205.39999389648438,193.10000610351562,195.6999969482422,188.06961059570312,1247962
2020-10-08,202.4499969482422,209.39999389648438,196.6999969482422,198.60000610351562,190.8565673828125,3598916
2020-10-09,200.0,201.35000610351562,196.0,198.39999389648438,190.6643524169922,857872
2020-10-12,198.60000610351562,200.0500030517578,189.39999389648438,193.10000610351562,185.5709991455078,1238959
2020-10-13,193.8000030517578,205.6999969482422,189.0500030517578,203.25,195.3252410888672,3394197
2020-10-14,204.6999969482422,204.75,198.35000610351562,200.14999389648438,192.3461151123047,1213666
2020-10-15,200.10000610351562,204.25,193.5,194.25,186.67616271972656,1282071
2020-10-16,195.5500030517578,198.5,172.1999969482422,190.75,183.3126220703125,1630948
2020-10-19,191.14999389648438,193.0,186.0500030517578,191.35000610351562,183.8892364501953,727160
2020-10-20,190.5,197.10000610351562,189.0,194.3000030517578,186.7241973876953,697815
2020-10-21,194.5,196.75,189.0,195.1999969482422,187.58912658691406,631861
2020-10-22,193.60000610351562,200.4499969482422,191.0,192.8000030517578,185.28268432617188,1053368
2020-10-23,194.3000030517578,195.60000610351562,192.39999389648438,193.25,185.71514892578125,342590
2020-10-26,191.0,194.39999389648438,187.0,188.89999389648438,181.5347442626953,687602
2020-10-27,189.5,189.89999389648438,184.10000610351562,185.8000030517578,178.5556182861328,639858
2020-10-28,187.5,191.5,182.5,184.0,176.8258056640625,549933
2020-10-29,180.89999389648438,182.14999389648438,173.0,174.64999389648438,167.8403778076172,1251177
2020-10-30,176.0,186.0,176.0,178.75,171.78048706054688,1102996
2020-11-02,180.39999389648438,182.6999969482422,173.14999389648438,174.5,167.6962127685547,518850
2020-11-03,178.0,182.25,176.0,180.64999389648438,173.60641479492188,436497
2020-11-04,179.0,186.6999969482422,179.0,181.75,174.6635284423828,825493
2020-11-05,185.5,188.0,183.39999389648438,186.10000610351562,178.8439178466797,657781
2020-11-06,183.0,183.4499969482422,177.60000610351562,180.8000030517578,173.7505645751953,1033849
2020-11-09,184.0,186.0,180.0,184.25,177.06607055664062,536138
2020-11-10,185.8000030517578,185.8000030517578,176.5,177.3000030517578,170.3870391845703,1174608
2020-11-11,179.5,181.1999969482422,178.25,178.64999389648438,171.68438720703125,882699
2020-11-12,179.89999389648438,182.0,176.10000610351562,177.0,171.0562286376953,528467
