Date,Open,High,Low,Close,Adj Close,Volume
2024-06-10,1421.050048828125,1436.6500244140625,1421.050048828125,1426.050048828125,1426.050048828125,5318477
2024-06-11,1426.0,1434.5999755859375,1413.0,1427.25,1427.25,4416792
2024-06-12,1425.0,1447.8499755859375,1422.0999755859375,1438.4000244140625,1438.4000244140625,4876138
2024-06-13,1449.0,1455.949951171875,1420.449951171875,1425.75,1425.75,7990376
2024-06-14,1434.0,1434.0,1420.949951171875,1427.4000244140625,1427.4000244140625,3978442
2024-06-18,1444.0,1444.0,1418.0,1428.3499755859375,1428.3499755859375,8671131
2024-06-19,1433.949951171875,1434.800048828125,1388.300048828125,1392.3499755859375,1392.3499755859375,8640918
2024-06-20,1405.949951171875,1406.949951171875,1376.25,1381.1500244140625,1381.1500244140625,8742855
2024-06-21,1384.949951171875,1423.949951171875,1372.8499755859375,1416.050048828125,1416.050048828125,43929578
2024-06-24,1402.0,1423.800048828125,1389.3499755859375,1419.800048828125,1419.800048828125,6195831
2024-06-25,1434.0,1434.0,1409.8499755859375,1414.949951171875,1414.949951171875,6353748
2024-06-26,1414.949951171875,1479.949951171875,1408.949951171875,1459.5,1459.5,9579826
2024-06-27,1464.0,1489.0,1440.050048828125,1475.800048828125,1475.800048828125,19675528
2024-06-28,1536.25,1536.25,1436.6500244140625,1444.050048828125,1444.050048828125,29145832
2024-07-01,1450.0,1466.800048828125,1449.25,1454.0,1454.0,6011806
2024-07-02,1462.0,1473.4000244140625,1417.0,1418.949951171875,1418.949951171875,7792632
2024-07-03,1427.949951171875,1432.4000244140625,1408.449951171875,1419.8499755859375,1419.8499755859375,8261388
2024-07-04,1418.0,1441.0999755859375,1411.5,1423.050048828125,1423.050048828125,9570938
2024-07-05,1422.5,1433.5999755859375,1416.8499755859375,1429.699951171875,1429.699951171875,4881198
2024-07-08,1431.0,1438.8499755859375,1423.1500244140625,1435.1500244140625,1435.1500244140625,3261797
2024-07-09,1436.0,1441.6500244140625,1428.1500244140625,1435.550048828125,1435.550048828125,2897480
2024-07-10,1441.0,1448.75,1426.1500244140625,1445.050048828125,1445.050048828125,3416762
2024-07-11,1450.0,1450.8499755859375,1428.0,1437.949951171875,1437.949951171875,4178558
