Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,453.0741882324219,477.4330139160156,453.0741882324219,464.47412109375,390.4061584472656,304105
2010-01-05,465.74078369140625,487.1765441894531,463.938232421875,467.6407775878906,393.0677490234375,326191
2010-01-06,467.7381896972656,471.5868835449219,443.5742492675781,460.8203125,387.3348388671875,1574234
2010-01-07,460.8690185546875,491.0739440917969,453.171630859375,474.99713134765625,399.25103759765625,331045
2010-01-08,472.5612487792969,491.7560119628906,472.5612487792969,484.9842529296875,407.64544677734375,330592
2010-01-11,482.3047790527344,501.7918395996094,479.62530517578125,488.6867980957031,410.7576904296875,467749
2010-01-12,500.18414306640625,505.6892395019531,485.471435546875,490.5867614746094,412.3546447753906,421143
2010-01-13,487.1765441894531,506.6636047363281,487.1765441894531,494.8739318847656,415.9581298828125,338081
2010-01-14,495.9457092285156,502.76617431640625,492.0483093261719,496.77392578125,417.55523681640625,184566
2010-01-15,501.7918395996094,505.6892395019531,494.97137451171875,502.5226135253906,422.38714599609375,85568
2010-01-18,500.8174743652344,509.5379638671875,496.8226318359375,505.3969421386719,424.8031311035156,218624
2010-01-19,508.6123046875,510.95074462890625,499.4533996582031,504.95849609375,424.4345703125,512445
2010-01-20,508.32000732421875,508.4174499511719,497.8944091796875,502.2790222167969,422.1824951171875,348026
2010-01-21,504.71490478515625,505.6892395019531,483.5714416503906,489.9534606933594,411.8224182128906,256325
2010-01-22,477.53045654296875,496.6277770996094,477.4330139160156,488.2483215332031,410.3891296386719,356415
2010-01-25,493.02264404296875,493.02264404296875,482.4022216796875,486.2021789550781,408.6692810058594,169087
2010-01-27,482.8893737792969,491.0739440917969,468.663818359375,476.7022399902344,400.6842346191406,379656
2010-01-28,478.4073486328125,489.125244140625,477.4330139160156,481.5740051269531,404.7791442871094,78906
2010-01-29,477.4817199707031,485.9098815917969,475.53302001953125,477.2381286621094,401.1346435546875,233347
2010-02-01,485.6175842285156,485.6175842285156,472.8535461425781,479.7227478027344,403.2230529785156,132051
2010-02-02,482.3047790527344,491.0739440917969,479.868896484375,487.2252502441406,409.5292663574219,50174
2010-02-03,491.0739440917969,512.5097045898438,488.1996154785156,504.9097595214844,424.3935546875,310352
2010-02-04,508.6123046875,510.46356201171875,496.04315185546875,500.18414306640625,420.4216003417969,148346
2010-02-05,492.0483093261719,492.0483093261719,462.8177185058594,465.0587158203125,390.8974914550781,196630
2010-02-08,474.50994873046875,474.50994873046875,440.5537414550781,450.0049743652344,378.24432373046875,464750
2010-02-09,457.4587707519531,472.5612487792969,448.2024230957031,459.5536193847656,386.2702941894531,395773
2010-02-10,465.74078369140625,482.3047790527344,458.14080810546875,471.8304748535156,396.5894470214844,70928
2010-02-11,470.0279235839844,477.286865234375,470.0279235839844,475.1432800292969,399.37384033203125,99031
2010-02-15,475.1432800292969,475.48431396484375,458.9202880859375,461.8433532714844,388.1949768066406,91310
2010-02-16,461.8433532714844,462.8177185058594,454.243408203125,457.1664733886719,384.26385498046875,23646
2010-02-17,459.11517333984375,467.6894836425781,455.99725341796875,460.8203125,387.3348388671875,49490
2010-02-18,467.2023010253906,467.2023010253906,450.151123046875,458.62799072265625,385.4923095703125,49688
2010-02-19,455.07159423828125,461.74591064453125,448.2024230957031,449.1767578125,377.54815673828125,24361
2010-02-22,459.8946533203125,462.8177185058594,449.42034912109375,451.661376953125,379.63653564453125,75159
2010-02-23,457.9459533691406,457.9459533691406,439.5793762207031,443.476806640625,372.757080078125,111399
2010-02-24,443.8178405761719,444.30499267578125,428.8127746582031,433.48968505859375,364.36260986328125,453807
2010-02-25,431.638427734375,438.4588928222656,415.56158447265625,419.9461669921875,352.9788513183594,250169
2010-02-26,419.9461669921875,456.04595947265625,419.9461669921875,448.7870178222656,377.2205505371094,933949
2010-03-02,459.8946533203125,470.612548828125,453.5613708496094,459.9920959472656,386.6387634277344,390163
2010-03-03,457.9459533691406,467.592041015625,444.9383239746094,449.7613830566406,378.0395812988281,253915
2010-03-04,441.966552734375,456.9228820800781,441.966552734375,451.222900390625,379.26800537109375,148484
2010-03-05,449.1767578125,455.99725341796875,441.966552734375,449.90753173828125,378.1623840332031,116213
2010-03-08,455.02288818359375,468.1766662597656,450.39471435546875,463.4510498046875,389.54620361328125,210655
2010-03-09,467.6894836425781,495.6534118652344,465.74078369140625,491.6098327636719,413.21453857421875,361502
2010-03-10,491.6098327636719,496.8226318359375,482.69451904296875,488.9790954589844,411.0033874511719,758386
2010-03-11,482.8893737792969,497.8944091796875,478.0176086425781,490.34320068359375,412.14990234375,185121
2010-03-12,495.8482666015625,496.8713684082031,482.3047790527344,486.6893615722656,409.0787658691406,1608231
2010-03-15,487.1765441894531,490.099609375,467.7381896972656,479.7714538574219,403.2640686035156,159376
2010-03-16,482.7919616699219,487.1765441894531,482.2560729980469,485.22784423828125,407.850341796875,31203
2010-03-17,480.64837646484375,499.8431396484375,480.64837646484375,495.799560546875,416.73614501953125,74720
2010-03-18,498.8687744140625,501.7918395996094,487.1765441894531,498.2354431152344,418.7835388183594,189682
2010-03-19,493.02264404296875,500.72003173828125,486.6893615722656,494.0944519042969,415.3030090332031,579988
2010-03-22,490.39190673828125,491.5611267089844,478.5047912597656,485.9098815917969,408.4234924316406,107281
2010-03-23,484.25347900390625,489.6124267578125,477.4817199707031,482.2560729980469,405.3524169921875,1130332
2010-03-25,477.4330139160156,504.71490478515625,477.4330139160156,495.7021179199219,416.65423583984375,200279
2010-03-26,499.8431396484375,508.5148620605469,494.97137451171875,504.5687255859375,424.10699462890625,255205
2010-03-29,506.6636047363281,533.166015625,504.71490478515625,527.027587890625,442.9844055175781,1217527
2010-03-30,532.8737182617188,541.7402954101562,498.8687744140625,507.9302673339844,426.93243408203125,176430
2010-03-31,514.1661376953125,529.07373046875,508.1251220703125,513.14306640625,431.3140869140625,290102
2010-04-01,508.6123046875,517.3814697265625,508.6123046875,510.9994812011719,429.51220703125,73914
2010-04-05,510.9994812011719,526.150634765625,494.97137451171875,515.2379150390625,433.0747985839844,163325
2010-04-06,516.4071044921875,526.150634765625,511.5840759277344,525.8096313476562,441.9606628417969,122096
2010-04-07,526.150634765625,535.8941650390625,525.1763305664062,533.0198364257812,448.02105712890625,773487
2010-04-08,540.0352172851562,540.0352172851562,521.5712280273438,535.4070434570312,450.02764892578125,83073
2010-04-09,540.0352172851562,549.0479736328125,528.099365234375,544.5172119140625,457.6849365234375,593396
2010-04-12,540.7659301757812,549.4376831054688,531.0223999023438,545.1992797851562,458.2582092285156,294659
2010-04-13,550.3146362304688,550.3146362304688,528.3429565429688,540.8634033203125,454.6138610839844,351247
2010-04-15,543.6890258789062,559.2786865234375,543.6890258789062,552.3607788085938,464.27789306640625,572821
