Date,RVNL,HBLPOWER,BOSCHLTD,HAL,NCC,AUROPHARMA,NATCOPHARM,SHRIRAMFIN,ADANIGREEN
2020-07-14,16.045948028564453,15.845139503479004,12542.4052734375,413.2513732910156,29.851110458374023,785.070556640625,652.6676025390625,628.8805541992188,348.1000061035156
2020-07-15,15.96216106414795,15.599860191345215,12304.8369140625,396.3532409667969,29.521520614624023,814.8495483398438,646.31884765625,609.873046875,354.54998779296875
2020-07-16,15.626996994018555,15.109297752380371,12130.70703125,384.981201171875,29.615692138671875,811.8425903320312,665.5105590820312,627.9954223632812,348.29998779296875
2020-07-17,16.506799697875977,15.599860191345215,12487.1552734375,428.0487365722656,30.274866104125977,811.4547119140625,664.105224609375,641.2728271484375,347.29998779296875
2020-07-20,16.800065994262695,15.599860191345215,12551.875,421.72332763671875,30.510282516479492,798.89306640625,656.8355102539062,643.6487426757812,349.95001220703125
2020-07-21,16.590591430664062,15.354578018188477,12463.15234375,417.9326171875,30.416112899780273,776.1951293945312,654.2669677734375,633.0734252929688,347.3500061035156
2020-07-22,16.506799697875977,15.845139503479004,12559.923828125,414.9411926269531,30.039443969726562,800.1541748046875,652.9584350585938,647.6552124023438,336.0
2020-07-23,16.00405502319336,15.697972297668457,12622.7021484375,425.4911804199219,29.992359161376953,795.7891235351562,706.5598754882812,655.15576171875,320.29998779296875
2020-07-24,16.129741668701172,15.207409858703613,12498.0439453125,415.4664611816406,29.568605422973633,786.3316040039062,707.4321899414062,658.6032104492188,336.29998779296875
2020-07-27,16.087848663330078,14.962129592895508,12224.68359375,406.69769287109375,28.1090087890625,755.8735961914062,698.321044921875,636.1016235351562,342.20001220703125
2020-07-28,15.96216106414795,14.962129592895508,12502.0224609375,412.5434875488281,28.250261306762695,767.4651489257812,696.1400756835938,647.841552734375,338.04998779296875
2020-07-29,15.96216106414795,15.011185646057129,12473.8994140625,415.2152404785156,28.29734230041504,787.5926513671875,698.7086181640625,675.0951538085938,338.3999938964844
2020-07-30,16.297325134277344,14.86401653289795,12293.9951171875,401.8565673828125,27.26150131225586,796.1287231445312,725.3639526367188,636.940185546875,341.45001220703125
2020-07-31,16.087848663330078,14.373455047607422,12383.7578125,398.4541015625,27.308584213256836,848.3631591796875,758.6104736328125,644.1145629882812,340.6499938964844
2020-08-03,16.045948028564453,14.226286888122559,12212.37109375,408.34173583984375,27.73233985900879,840.7971801757812,781.0978393554688,625.2003173828125,339.79998779296875
2020-08-04,16.00405502319336,14.47156810760498,12187.36328125,433.9630432128906,28.203176498413086,838.17822265625,761.9544677734375,610.0127563476562,343.20001220703125
2020-08-05,16.045948028564453,14.422511100769043,12267.734375,440.8592834472656,29.474437713623047,834.8316040039062,761.3243408203125,598.4591674804688,342.95001220703125
2020-08-06,16.045948028564453,14.47156810760498,12471.62109375,441.84124755859375,29.191936492919922,882.4588623046875,734.9598999023438,615.6497802734375,341.6000061035156
2020-08-07,16.045948028564453,14.91307258605957,13036.658203125,433.6205139160156,29.003599166870117,879.2577514648438,757.738037109375,630.5576782226562,370.45001220703125
2020-08-10,16.00405502319336,15.25646686553955,12973.9921875,471.0020446777344,28.862348556518555,920.3857421875,821.856201171875,628.321533203125,373.5
2020-08-11,16.213531494140625,15.354578018188477,12659.521484375,465.4530334472656,29.851110458374023,916.457275390625,838.8670043945312,629.2532958984375,360.6499938964844
2020-08-12,16.590591430664062,15.747026443481445,13676.0498046875,501.9439392089844,29.33318519592285,906.1752319335938,822.7284545898438,619.469970703125,362.5
2020-08-13,16.716278076171875,16.433813095092773,13742.4384765625,588.672607421875,29.756940841674805,854.8622436523438,788.4159545898438,654.36376953125,362.1499938964844
2020-08-14,18.51778221130371,16.580982208251953,13081.998046875,590.7963256835938,30.22777557373047,852.7281494140625,804.1182861328125,639.5025024414062,357.6000061035156
2020-08-17,19.355690002441406,15.845139503479004,13263.3095703125,571.0665283203125,31.12236976623535,837.1111450195312,792.6807861328125,632.6541137695312,367.25
2020-08-18,19.062423706054688,16.237586975097656,13186.7578125,582.986572265625,31.3577880859375,845.938232421875,788.367431640625,644.1145629882812,373.54998779296875
2020-08-19,19.1881103515625,16.335702896118164,12996.8056640625,576.8209838867188,34.1357307434082,838.4207153320312,774.55517578125,641.925048828125,371.0
2020-08-20,19.355690002441406,16.48287010192871,13132.541015625,550.9486083984375,34.559486389160156,831.7761840820312,813.2295532226562,640.8533935546875,375.3999938964844
2020-08-21,19.062423706054688,16.679096221923828,13551.2451171875,553.3006591796875,34.276981353759766,831.6790771484375,822.6941528320312,639.6423950195312,376.54998779296875
2020-08-24,18.852943420410156,16.48287010192871,13551.626953125,546.6784057617188,33.90031051635742,844.55029296875,826.3829345703125,637.5923461914062,414.20001220703125
2020-08-25,18.685361862182617,16.48287010192871,13606.41796875,535.694580078125,33.711978912353516,846.9788818359375,814.4429931640625,647.5155029296875,424.70001220703125
2020-08-26,18.3920955657959,16.3847599029541,13645.552734375,537.8182373046875,33.90031051635742,843.0932006835938,799.7849731445312,676.7722778320312,427.6499938964844
2020-08-27,18.308305740356445,16.826261520385742,13502.5634765625,461.6394958496094,34.276981353759766,851.5444946289062,788.1846923828125,671.2283935546875,432.75
2020-08-28,18.433992385864258,16.7281494140625,13370.7431640625,461.5481262207031,34.276981353759766,844.064697265625,776.7786254882812,720.005126953125,462.29998779296875
2020-08-31,18.056928634643555,15.697972297668457,12231.3671875,422.979248046875,32.06404113769531,785.7796630859375,729.6983032226562,654.5036010742188,452.75
2020-09-01,17.72176742553711,15.943252563476562,11829.0791015625,407.4512023925781,31.734460830688477,793.5995483398438,744.0650024414062,658.0908203125,494.6499938964844
2020-09-02,17.76366424560547,15.992307662963867,12364.5244140625,408.4331359863281,32.534881591796875,792.1423950195312,766.6343994140625,645.1395874023438,544.0999755859375
2020-09-03,17.805559158325195,15.7960844039917,12470.2392578125,422.7280578613281,32.817386627197266,802.9736328125,752.898681640625,650.0778198242188,571.2999877929688
2020-09-04,17.55418586730957,15.599860191345215,12271.791015625,416.0601501464844,31.875713348388672,784.4682006835938,744.0164794921875,640.52734375,542.75
2020-09-07,18.098831176757812,15.550803184509277,12471.62109375,407.4055480957031,32.017799377441406,771.3540649414062,739.017333984375,640.6205444335938,553.0999755859375
2020-09-08,17.596080780029297,15.550803184509277,12193.615234375,397.1981506347656,30.69162368774414,763.8740844726562,734.74609375,617.420166015625,564.4000244140625
2020-09-09,17.21902084350586,15.207409858703613,12197.0986328125,383.10870361328125,29.12862205505371,778.9310302734375,740.1820678710938,595.2445678710938,590.0499877929688
2020-09-10,17.470396041870117,15.64891529083252,12362.3291015625,394.8232421875,29.554893493652344,779.8053588867188,756.4418334960938,586.5794677734375,579.75
2020-09-11,17.889347076416016,16.18853187561035,12286.8720703125,389.3199462890625,29.839075088500977,779.9996337890625,754.30615234375,599.7171020507812,608.6500244140625
2020-09-14,17.973142623901367,15.747026443481445,12269.1181640625,380.9393310546875,31.449440002441406,773.39404296875,759.6936645507812,593.0084838867188,638.9000244140625
2020-09-15,17.84745216369629,15.992307662963867,12486.751953125,384.7757263183594,32.254615783691406,795.3966064453125,771.3909912109375,607.8231811523438,670.7999877929688
2020-09-16,17.679872512817383,16.041667938232422,12539.966796875,384.0220947265625,31.828346252441406,808.31640625,751.7823486328125,613.4136352539062,675.5499877929688
2020-09-17,17.470396041870117,16.1403865814209,12373.8310546875,379.0668640136719,31.733617782592773,787.625244140625,750.617431640625,609.6866455078125,666.75
2020-09-18,17.889347076416016,16.091026306152344,12476.2998046875,384.5016784667969,31.023164749145508,804.4307250976562,864.7269287109375,602.465576171875,665.5999755859375
2020-09-21,17.051441192626953,15.30128288269043,12337.8916015625,365.00030517578125,29.79171371459961,769.7026977539062,866.037353515625,593.9402465820312,651.75
2020-09-22,16.087848663330078,15.251923561096191,11831.990234375,354.0849914550781,29.17598533630371,776.2597045898438,859.82470703125,596.9218139648438,619.2000122070312
2020-09-23,16.129741668701172,15.745513916015625,12169.751953125,352.1211242675781,29.12862205505371,757.8998413085938,826.5286254882812,571.252197265625,588.25
2020-09-24,15.83647346496582,14.955769538879395,11827.169921875,355.7291564941406,28.276077270507812,722.49169921875,827.0140380859375,525.3638305664062,616.9500122070312
2020-09-25,16.213531494140625,16.041667938232422,12342.1396484375,350.6140441894531,32.11252975463867,750.0313720703125,860.7467651367188,550.0083618164062,647.75
2020-09-28,16.42300796508789,16.091026306152344,12877.3935546875,355.4094543457031,33.62816619873047,777.8139038085938,911.0791625976562,573.162353515625,680.0999755859375
2020-09-29,16.297325134277344,15.893590927124023,13025.251953125,357.6929931640625,33.5807991027832,773.7825317382812,927.387451171875,567.89794921875,714.0999755859375
2020-09-30,16.255430221557617,15.992310523986816,13105.7646484375,368.15155029296875,33.7228889465332,773.7340698242188,922.0971069335938,577.07568359375,737.5999755859375
2020-10-01,16.213531494140625,16.091026306152344,12935.333984375,365.06878662109375,33.5807991027832,795.2509155273438,910.399658203125,613.7398071289062,747.0999755859375
2020-10-05,16.1716365814209,16.091026306152344,12790.8662109375,374.8194885253906,32.91770935058594,819.1477661132812,922.9220581054688,610.3854370117188,749.4500122070312
2020-10-06,16.213531494140625,15.992310523986816,12687.3935546875,375.13916015625,32.34934616088867,812.8822021484375,921.466064453125,609.8265380859375,735.9000244140625
2020-10-07,15.920265197753906,16.1403865814209,12621.2939453125,369.7271728515625,32.44407272338867,799.6707763671875,903.21630859375,590.5394897460938,699.2999877929688
2020-10-08,15.83647346496582,16.1403865814209,12257.8076171875,364.612060546875,32.39671325683594,813.8049926757812,912.778076171875,595.4310302734375,696.1500244140625
2020-10-09,15.668892860412598,16.041667938232422,12158.6318359375,358.8118896484375,31.97043800354004,810.696533203125,912.9721069335938,597.341064453125,683.9500122070312
2020-10-12,15.79457950592041,15.992310523986816,11959.419921875,351.1849060058594,31.30734634399414,810.307861328125,897.0520629882812,616.4884033203125,671.5499877929688
2020-10-13,15.626996994018555,15.794873237609863,11606.3876953125,345.0650634765625,30.786346435546875,786.896728515625,914.1370849609375,607.26416015625,705.0999755859375
2020-10-14,15.710787773132324,16.38718032836914,11526.3984375,351.162109375,30.02853012084961,787.2366943359375,874.8224487304688,619.7960815429688,725.4500122070312
2020-10-15,15.501311302185059,15.844230651855469,11317.4033203125,340.58929443359375,29.412803649902344,769.1198120117188,850.9425048828125,589.001953125,704.25
2020-10-16,15.543206214904785,15.844230651855469,11415.337890625,339.5160217285156,30.92844009399414,783.205322265625,864.5813598632812,602.9315185546875,705.3499755859375
2020-10-19,15.626996994018555,15.992310523986816,11362.41015625,338.6254577636719,31.402076721191406,777.716796875,890.3541259765625,612.8546752929688,702.7999877929688
2020-10-20,16.045948028564453,15.942949295043945,11354.6298828125,327.71014404296875,31.354707717895508,777.4253540039062,897.3433227539062,613.6932373046875,688.7000122070312
2020-10-21,15.752680778503418,16.189743041992188,11214.4091796875,319.12408447265625,31.97043800354004,783.1568603515625,902.6825561523438,620.4949951171875,692.3499755859375
2020-10-22,15.668892860412598,16.239103317260742,11274.640625,331.3181457519531,31.449440002441406,759.8427124023438,885.3549194335938,652.3140869140625,726.9500122070312
2020-10-23,15.752680778503418,16.189743041992188,11657.40625,327.8928527832031,33.62816619873047,760.4255981445312,893.1206665039062,661.5847778320312,720.2999877929688
2020-10-26,15.585100173950195,16.091026306152344,11302.94140625,320.51702880859375,33.3913459777832,762.2713012695312,882.782470703125,642.9033813476562,704.7000122070312
2020-10-27,15.543206214904785,16.38718032836914,11399.779296875,319.8776550292969,33.05979919433594,771.402587890625,888.2185668945312,686.8350830078125,739.9000244140625
2020-10-28,15.33372688293457,18.01602554321289,11269.7705078125,320.26580810546875,32.39671325683594,754.1112670898438,901.5174560546875,663.5880737304688,776.8499755859375
2020-10-29,15.33372688293457,20.385257720947266,11241.2314453125,317.50274658203125,31.875713348388672,745.708740234375,887.8302612304688,651.3822631835938,815.6500244140625
2020-10-30,15.249938011169434,20.48397445678711,11082.2548828125,313.80340576171875,32.11252975463867,750.5657348632812,874.0458984375,646.117919921875,856.4000244140625
2020-11-02,15.166146278381348,19.003206253051758,11043.787109375,308.2544250488281,31.875713348388672,739.1514892578125,871.03662109375,702.58154296875,859.2000122070312
2020-11-03,15.20804214477539,18.361539840698242,11283.326171875,307.2040100097656,32.34934616088867,747.6514282226562,869.774658203125,710.7808837890625,830.4000244140625
2020-11-04,15.166146278381348,17.96666717529297,11266.2880859375,301.8377380371094,32.44407272338867,759.405517578125,872.5411987304688,735.0994262695312,840.9000244140625
2020-11-05,15.459415435791016,19.94102668762207,11457.71875,320.0146179199219,33.1071662902832,768.634033203125,891.2277221679688,759.7440185546875,854.5999755859375
2020-11-06,15.459415435791016,21.076282501220703,11323.3701171875,320.7682189941406,32.96507263183594,757.8512573242188,901.1292724609375,788.628173828125,860.0
2020-11-09,15.417518615722656,20.780128479003906,11167.111328125,328.1896667480469,33.62816619873047,764.1168823242188,896.4697265625,783.8423461914062,899.3499755859375
2020-11-10,15.878369331359863,19.990386962890625,11454.4736328125,332.41424560546875,34.19652557373047,739.2973022460938,862.8339233398438,804.9093627929688,854.8499755859375
2020-11-11,15.752680778503418,22.458335876464844,11682.2724609375,334.0126953125,34.906978607177734,787.625244140625,873.6090698242188,828.7445678710938,897.5499877929688
2020-11-12,15.668892860412598,21.66859245300293,11354.3427734375,345.087890625,36.04370880126953,815.0192260742188,880.0643310546875,808.0999145507812,942.3499755859375
2020-11-13,15.585100173950195,23.198719024658203,11204.5771484375,347.4855651855469,36.84889221191406,833.5733642578125,874.5313110351562,822.0819702148438,989.3499755859375
2020-11-14,15.752680778503418,24.136539459228516,11310.8173828125,354.5188903808594,36.84889221191406,827.79345703125,878.6567993164062,818.5629272460938,1008.5999755859375
2020-11-17,15.83647346496582,23.692310333251953,11092.7548828125,356.0487976074219,37.65407180786133,831.1446533203125,884.723876953125,807.9590454101562,1058.449951171875
2020-11-18,15.920265197753906,23.445514678955078,10978.783203125,350.8652038574219,38.269798278808594,811.1336059570312,872.9295043945312,868.2978515625,1080.949951171875
2020-11-19,16.1716365814209,22.557052612304688,11385.22265625,353.60540771484375,39.16970443725586,806.4222412109375,882.442626953125,855.629638671875,1083.5
2020-11-20,16.129741668701172,22.260896682739258,11371.57421875,352.669189453125,39.406524658203125,809.579345703125,885.5975341796875,876.3682250976562,1134.550048828125
2020-11-23,17.344711303710938,22.803848266601562,11282.0849609375,352.6463928222656,41.39579772949219,825.48583984375,884.7724609375,914.6078491210938,1180.300048828125
2020-11-24,17.470396041870117,23.248077392578125,12389.8193359375,361.3466796875,40.827430725097656,855.40185546875,889.3499755859375,965.7972412109375,1205.1500244140625
2020-11-25,17.26091957092285,22.95192527770996,12338.0830078125,368.9964904785156,40.25906753540039,829.7178344726562,873.6695556640625,999.3919067382812,1144.9000244140625
2020-11-26,17.470396041870117,23.001283645629883,12195.5712890625,370.11541748046875,40.211708068847656,847.083740234375,876.347900390625,986.9111938476562,1104.449951171875
2020-11-27,18.308305740356445,22.359617233276367,12233.3701171875,373.814697265625,41.30106735229492,844.9920654296875,898.0179443359375,1004.271484375,1136.4000244140625
2020-12-01,19.230003356933594,22.902565002441406,12653.2216796875,378.97552490234375,42.39043045043945,872.8163452148438,890.1777954101562,960.495361328125,1134.699951171875
2020-12-02,19.355690002441406,23.001283645629883,12696.12890625,378.2904357910156,43.57452392578125,865.8115844726562,885.0159301757812,967.0171508789062,1146.0
2020-12-03,19.90032958984375,23.3467960357666,12415.3046875,387.15057373046875,45.37434005737305,873.7892456054688,894.75537109375,969.9732055664062,1145.0
2020-12-04,20.151702880859375,23.198719024658203,12523.1201171875,384.8442077636719,48.92660903930664,876.2213745117188,896.0215454101562,941.3051147460938,1129.75
2020-12-07,20.654449462890625,23.544233322143555,12825.4677734375,396.1248779296875,53.9945182800293,885.3178100585938,946.081787109375,997.8903198242188,1106.25
2020-12-08,20.51388168334961,22.95192527770996,12644.056640625,394.3666076660156,55.98378372192383,871.843505859375,945.1077880859375,1001.0340576171875,1098.6500244140625
2020-12-09,20.030685424804688,26.604490280151367,12895.1005859375,401.01165771484375,54.46815490722656,864.1090698242188,945.9356079101562,996.858154296875,1070.0999755859375
2020-12-10,19.240001678466797,27.04871940612793,12607.6435546875,395.8279724121094,52.4788818359375,874.6161499023438,934.1510620117188,985.0813598632812,1036.699951171875
2020-12-11,20.55780601501465,27.19679832458496,12564.59375,391.306640625,53.9945182800293,873.0108032226562,928.2587280273438,978.9818115234375,1041.5
2020-12-14,20.426027297973633,26.752565383911133,12589.74609375,398.7737731933594,54.65760803222656,865.2764892578125,931.5214233398438,1004.083740234375,1010.7999877929688
2020-12-15,20.338172912597656,26.456409454345703,12635.0859375,397.99737548828125,54.3260612487793,850.7319946289062,923.0968017578125,1025.10400390625,1013.6500244140625
2020-12-16,20.909225463867188,26.801923751831055,12718.3212890625,401.925048828125,55.557518005371094,851.9480590820312,924.80126953125,1006.9459228515625,1019.4000244140625
2020-12-17,20.99707794189453,29.31923484802246,12746.2880859375,402.50579833984375,54.79969787597656,848.348388671875,916.6202392578125,991.4154663085938,1041.550048828125
2020-12-18,20.821369171142578,28.776283264160156,12602.82421875,401.3442077636719,53.52088165283203,861.9686889648438,922.8047485351562,964.4835815429688,1016.1500244140625
2020-12-21,19.32785415649414,26.209617614746094,11882.62890625,371.2132873535156,48.121429443359375,822.8103637695312,897.8718872070312,907.288330078125,1020.2999877929688
2020-12-22,19.503562927246094,26.061540603637695,12047.953125,368.8436279296875,48.54770278930664,833.803955078125,883.4089965820312,880.1686401367188,1029.9000244140625
2020-12-23,20.030685424804688,29.36859130859375,12071.4833984375,373.9778137207031,53.71033477783203,865.17919921875,896.0215454101562,902.4085693359375,1044.949951171875
2020-12-24,20.074613571166992,30.503847122192383,12109.47265625,382.0390319824219,54.4207878112793,884.3448486328125,907.7086791992188,935.20556640625,1036.199951171875
2020-12-28,20.38210105895996,36.32820510864258,12256.8525390625,381.6905822753906,56.220603942871094,883.7124633789062,926.6030883789062,953.457275390625,1038.0
2020-12-29,20.118541717529297,41.65897750854492,12250.5048828125,388.5670471191406,56.64687728881836,880.5020141601562,933.1771240234375,971.146240234375,1038.699951171875
2020-12-30,20.074613571166992,39.83269119262695,12235.7099609375,386.1278076171875,55.79433822631836,882.1559448242188,943.2573852539062,975.0404663085938,1052.949951171875
2020-12-31,21.084932327270508,40.57307815551758,12204.0673828125,393.1900329589844,54.61024475097656,896.3112182617188,936.878173828125,982.031494140625,1052.5999755859375
2021-01-01,20.99707794189453,39.240386962890625,12395.5947265625,398.09185791015625,57.64151382446289,902.5863647460938,942.088623046875,1004.881591796875,1065.949951171875
2021-01-04,21.128856658935547,38.74679946899414,12728.009765625,412.0771484375,60.48332977294922,939.5556640625,943.549560546875,1010.4180297851562,1082.25
2021-01-05,24.07196617126465,38.6480827331543,12822.7001953125,428.1764831542969,59.77287673950195,952.7867431640625,941.2608032226562,1045.51416015625,1096.449951171875
2021-01-06,24.68694305419922,37.36474609375,12698.037109375,438.5143737792969,58.399330139160156,942.5714111328125,928.2100219726562,1123.4476318359375,1107.25
2021-01-07,25.52155303955078,37.463462829589844,13233.291015625,432.3348083496094,59.34660720825195,931.4808959960938,910.1922607421875,1226.2960205078125,1063.0999755859375
2021-01-08,29.21141815185547,37.117950439453125,13226.513671875,423.9715881347656,59.39396667480469,919.8062133789062,913.844482421875,1215.8798828125,1014.9000244140625
2021-01-11,30.6610050201416,38.006412506103516,13286.7451171875,421.8575134277344,57.83096694946289,939.0205688476562,907.854736328125,1174.54345703125,968.2999877929688
2021-01-12,28.860000610351562,37.41410446166992,13961.0732421875,418.90716552734375,58.115150451660156,932.2590942382812,930.7909545898438,1184.81884765625,924.1500244140625
2021-01-13,29.035709381103516,36.92051696777344,14108.453125,428.1996765136719,58.49406051635742,921.5087890625,921.8307495117188,1141.8873291015625,922.1500244140625
2021-01-14,27.45433807373047,36.624359130859375,14118.142578125,468.9241638183594,58.63615036010742,933.23193359375,912.48095703125,1143.388671875,968.25
2021-01-15,27.717899322509766,35.192955017089844,14093.896484375,449.34014892578125,58.82560729980469,910.6126098632812,892.7100830078125,1130.34521484375,947.75
2021-01-18,27.45433807373047,32.478206634521484,13854.1669921875,446.71502685546875,55.74696731567383,892.4197387695312,868.0208129882812,1101.4893798828125,949.75
2021-01-19,27.410411834716797,35.68654251098633,14492.1748046875,450.75726318359375,56.599517822265625,899.1812133789062,886.8176879882812,1152.6787109375,992.8499755859375
2021-01-20,27.1468505859375,37.512821197509766,15159.9638671875,450.7108154296875,57.02579116821289,904.7753295898438,882.38623046875,1170.8369140625,1020.1500244140625
2021-01-21,26.40009307861328,35.834617614746094,15087.5166015625,450.0370788574219,55.74696731567383,877.7780151367188,873.3773803710938,1132.1280517578125,1048.800048828125
2021-01-22,25.433698654174805,34.896793365478516,14958.12890625,440.4658203125,54.08924102783203,898.7435302734375,881.509765625,1079.7655029296875,1047.8499755859375
2021-01-25,25.257993698120117,33.86025619506836,15154.5244140625,438.2123718261719,56.83633041381836,971.5145874023438,871.1373901367188,1127.0606689453125,1031.0999755859375
2021-01-27,24.11589241027832,35.58782196044922,14835.853515625,425.5745544433594,56.078514099121094,933.5723266601562,861.4467163085938,1080.140869140625,1028.550048828125
2021-01-28,26.487947463989258,36.57500457763672,15055.0146484375,429.22186279296875,56.741607666015625,918.8820190429688,871.0399169921875,1042.65185546875,1032.9000244140625
2021-01-29,27.49826431274414,36.03205108642578,14630.58203125,429.9187927246094,55.84169387817383,880.696533203125,867.046875,1211.7978515625,1004.9000244140625
2021-02-01,26.619726181030273,35.39038848876953,15454.533203125,422.3453369140625,63.514610290527344,896.4572143554688,866.31640625,1249.943603515625,1024.25
2021-02-02,26.048675537109375,34.748722076416016,15779.59765625,434.3094787597656,64.93551635742188,896.6030883789062,863.93017578125,1282.4591064453125,1031.949951171875
2021-02-03,25.91689682006836,34.995513916015625,15798.4990234375,448.2250671386719,73.46096801757812,895.0465698242188,869.9686889648438,1375.0318603515625,1026.699951171875
2021-02-04,27.410411834716797,35.192955017089844,15615.3720703125,453.6379699707031,71.376953125,902.002685546875,875.7635498046875,1333.1324462890625,1078.0
2021-02-05,27.1468505859375,35.192955017089844,15440.6943359375,470.8291320800781,78.67095947265625,917.2767333984375,887.4019775390625,1299.1624755859375,1077.1500244140625
