Date,INFY,BSOFT,BBOX,ACCELYA,HBLPOWER,BOSCHLTD,NCC,AUROPHARMA,NATCOPHARM,SHRIRAMFIN,HINDUNILVR,SBIN,DRREDDY,BHARTIARTL,ONGC,IN5Y,IN10Y,Inflation,GDP,Unemployment,Repo Rate,Corporate Tax rate,IIP,Exchange Rate,SMA_20,SMA_50,EMA_20,EMA_50,RSI,BB_High,BB_Low,BB_Mid,MACD,MACD_Signal,MACD_Diff,ATR,Stoch,Stoch_Signal,SMA_20_x_RSI,SMA_20_x_MACD,RSI_x_MACD
2010-01-07,-0.4825806703760900,-0.45585188867121300,-0.07709421750559400,-1.018510075868110,0.10348029172245500,-1.0191848903301800,0.46431846938863000,-0.8112209620478390,-0.7765855816598570,-0.8821136849060720,-0.39129994407302000,-0.46279973578615800,-0.7743642383391210,-0.2085586383166590,-0.10286914276259100,-0.08188021228203150,0.21982579842389000,8.6,8.497585,8.3,5.625,33.99,99.273,45.6507,-0.20220011129731400,-0.24326610152219200,-0.1963199723650990,-0.24196376296938800,2.577727667867420,-0.32321261406532900,-0.09298316445714650,-0.20220011129731400,0.1986133958137770,0.04485595422556790,0.5083066850886030,-1.4849532150919100,0.653634018773879,0.7375503590308260,1.765890892472680,0.19225910607389900,0.4256719857975410
2010-01-08,-0.4954957961674750,-0.45828147280116400,-0.08577676241877520,-1.0188551866457500,0.12861124253580800,-0.9875061566213620,0.4966576120506690,-0.8100964943668210,-0.7764522083383830,-0.8661924706874620,-0.39072169965379700,-0.4681845350370380,-0.7720695965205360,-0.22580977571638500,-0.12968418121804600,-0.08188021228203150,0.21567814184985500,8.6,8.497585,8.3,5.625,33.99,99.273,45.6507,-0.1979228407870140,-0.24142912263882700,-0.19040648129675500,-0.23874459414376400,1.389011697489950,-0.3130064641853660,-0.09491914275729800,-0.1979228407870140,0.22827700832596300,0.08321287950728700,0.48420403211790000,-1.4043802773215300,0.3315940529695190,0.6159407289778990,0.915481055301853,0.22122386325874100,0.36627488334231700
2010-01-09,-0.4954957961674750,-0.45828147280116400,-0.08577676241877520,-1.0188551866457500,0.12861124253580800,-0.9875061566213620,0.4966576120506690,-0.8100964943668210,-0.7764522083383830,-0.8661924706874620,-0.39072169965379700,-0.4681845350370380,-0.7720695965205360,-0.22580977571638500,-0.12968418121804600,-0.08188021228203150,0.21567814184985500,8.6,8.497585,8.3,5.625,33.99,99.273,45.6507,-0.19364557027671300,-0.23959214375546200,-0.18505617985396800,-0.23565166723287000,1.389011697489950,-0.3041288144324910,-0.09545866849200620,-0.19364557027671300,0.2485090841933740,0.11812035016480300,0.4393032296136650,-1.4387590559075900,0.3315940529695190,0.49433109892497200,0.9189284980201300,0.2411217087893280,0.3970047542821420
