Date,INFY,BSOFT,BBOX,ACCELYA,HBLPOWER,BOSCHLTD,NCC,AUROPHARMA,NATCOPHARM,SHRIRAMFIN,HINDUNILVR,SBIN,DRREDDY,BHARTIARTL,ONGC,IN5Y,IN10Y,SMA_20,SMA_50,EMA_20,EMA_50,RSI,BB_High,BB_Low,BB_Mid,MACD,MACD_Signal,MACD_Diff,ATR,Stoch,Stoch_Signal,SMA_20_x_RSI,SMA_20_x_MACD,RSI_x_MACD,Inflation,GDP,Unemployment,Repo Rate,Corporate Tax rate,IIP,Exchange Rate
2010-01-15,-0.3277469716594416,-0.4079689645191675,-0.004395020830942839,-0.9543275158681542,0.20835544676769596,-0.991608204784187,0.4872564277596367,-0.7897899349002178,-0.7715487025974382,-0.8139562280409851,-0.3889369040797578,-0.5349266714264193,-0.7137503189278158,-0.23841017076976798,-0.16561723336562925,-0.11740558292282495,0.19406106231702233,-0.7340745959032218,-0.687679150005348,-1.5385419477546558,-1.523922806506124,0.0313943282635264,-0.7727010979709129,-0.7257521605914442,-0.7340745959032218,-0.221319068355088,-0.2107332107741756,0.0426354498001854,-2.793845176276417,-1.6233028688877515,-1.586616199922085,-0.702522063468719,-0.0064183820521849,-0.2145418960676883,1.1428571428571426,0.5108873896840975,0.2838709677419356,-0.75,0.0,-0.8857692307692313,-1.259075757772272
2010-01-18,-0.32605781410711693,-0.3997274401725213,-0.010386732368069317,-0.9553924781848644,0.25792121125929857,-0.9943579096819969,0.48883706390128684,-0.7917865856096874,-0.7714426848136575,-0.8095621979874447,-0.38849194022324496,-0.5255140205280705,-0.7166701389415902,-0.22631660049007654,-0.1575576752556102,-0.1387520525451565,0.09117524048515338,-0.7340745959032218,-0.687679150005348,-1.5385419477546558,-1.523922806506124,0.0313943282635264,-0.7727010979709129,-0.7257521605914442,-0.7340745959032218,-0.221319068355088,-0.2107332107741756,0.0426354498001854,-2.793845176276417,-1.6233028688877515,-1.586616199922085,-0.702522063468719,-0.0064183820521849,-0.2145418960676883,1.1428571428571426,0.5108873896840975,0.2838709677419356,-0.75,0.0,-0.8857692307692313,-1.259075757772272
2010-01-19,-0.33395966374594094,-0.4110873185896374,-0.0030733077780656856,-0.9570706306150631,0.189944906861551,-0.9946452142156065,0.433508819235555,-0.7929088341223506,-0.7721848380905267,-0.8102325113876823,-0.3894065999537315,-0.5134687461108673,-0.734525009042471,-0.22686616938296317,-0.20371306907385167,-0.13464696223316971,0.10957758260142218,-0.7340745959032218,-0.687679150005348,-1.5385419477546558,-1.523922806506124,0.0313943282635264,-0.7727010979709129,-0.7257521605914442,-0.7340745959032218,-0.221319068355088,-0.2107332107741756,0.0426354498001854,-2.793845176276417,-1.6233028688877515,-1.586616199922085,-0.702522063468719,-0.0064183820521849,-0.2145418960676883,1.1428571428571426,0.5108873896840975,0.2838709677419356,-0.75,0.0,-0.8857692307692313,-1.259075757772272
2010-01-20,-0.3305652658307459,-0.41197832538565166,-0.011267957037685454,-0.9573288110677844,0.198442220404511,-0.994572309682907,0.4308740679058318,-0.7905113469136908,-0.7702631995415715,-0.8143284331964039,-0.3882447262775276,-0.5230256306126325,-0.7257445768563111,-0.18673701538072404,-0.3081820438712671,-0.1387520525451565,0.10372229192806404,-0.7340745959032218,-0.687679150005348,-1.5385419477546558,-1.523922806506124,0.0313943282635264,-0.7727010979709129,-0.7257521605914442,-0.7340745959032218,-0.221319068355088,-0.2107332107741756,0.0426354498001854,17.379495377427936,-1.6233028688877515,-1.586616199922085,-0.702522063468719,-0.0064183820521849,-0.2145418960676883,1.1428571428571426,0.5108873896840975,0.2838709677419356,-0.75,0.0,-0.8857692307692313,-1.259075757772272
2010-01-21,-0.33562567335529175,-0.43380724513944974,-0.030212463575952486,-0.9597814997280247,0.20693928906458964,-1.001993355922678,0.37238424430510914,-0.7912619122414483,-0.7721848380905267,-0.8331706392740101,-0.38876384755773524,-0.5488113500448684,-0.758429551527076,-0.22008673639449272,-0.37030764867428256,-0.21100164203612543,0.05186114596403202,-0.7340745959032218,-0.687679150005348,-1.5385419477546558,-1.523922806506124,-1.342106825756819,-0.7727010979709129,-0.7257521605914442,-0.7340745959032218,-0.221319068355088,-0.2107332107741756,0.0426354498001854,18.846232907051625,-0.9256929435922072,-1.586616199922085,-0.702522063468719,-0.0064183820521849,-0.2145418960676883,1.1428571428571426,0.5108873896840975,0.2838709677419356,-0.75,0.0,-0.8857692307692313,-1.259075757772272
2010-01-22,-0.3433486081496431,-0.43848494596073484,-0.03461816194729998,-0.9600074089061865,0.16445419064707792,-1.003747757521989,0.32337977081274255,-0.7891851238168993,-0.7729137391444234,-0.8357774074412336,-0.38817052056797285,-0.5753182374941868,-0.7568330964639804,-0.22100286162966234,-0.44488875309793835,-0.17980295566502502,0.052697616060226354,-0.7340745959032218,-0.687679150005348,-1.5385419477546558,-1.523922806506124,-1.4819334520352303,-0.7727010979709129,-0.7257521605914442,-0.7340745959032218,-0.221319068355088,-0.2107332107741756,0.0426354498001854,17.94098332360815,-1.0030609944693518,-1.586616199922085,-0.702522063468719,-0.0064183820521849,-0.2145418960676883,1.1428571428571426,0.5108873896840975,0.2838709677419356,-0.75,0.0,-0.8857692307692313,-1.259075757772272
2010-01-25,-0.34853359322744115,-0.444610337652626,-0.04845214620332863,-0.9590392296444203,0.15454084184245226,-1.004721635041047,0.26488979388617406,-0.7918958643120683,-0.7727546951945099,-0.8389053516313295,-0.38520395321936485,-0.5722526511603534,-0.7591436784966805,-0.18893595500361526,-0.4256939220518442,-0.1699507389162569,0.06608113759933135,-0.7340745959032218,-0.687679150005348,-1.5385419477546558,-1.523922806506124,-1.3939001420250636,-0.7727010979709129,-0.7257521605914442,-0.7340745959032218,-0.221319068355088,-0.2107332107741756,0.0426354498001854,17.091636127450464,-0.8347935298201238,-0.8859956195856861,-0.702522063468719,-0.0064183820521849,-0.2145418960676883,1.1428571428571426,0.5108873896840975,0.2838709677419356,-0.75,0.0,-0.8857692307692313,-1.259075757772272
2010-01-27,-0.35476956171386753,-0.464323209609459,-0.061140570262111414,-0.9610401307170717,0.06815436486288182,-1.0134594660752645,0.18585001385969815,-0.7977255286833358,-0.7749148939102546,-0.8534280130891221,-0.38747830413705475,-0.6472292344876825,-0.7656135286501403,-0.21825395468307768,-0.4612992056478409,-0.1904761904761908,0.033458803847762474,-0.7340745959032218,-0.687679150005348,-1.5385419477546558,-1.523922806506124,-2.318388555162107,-0.7727010979709129,-0.7257521605914442,-0.7340745959032218,-0.221319068355088,-0.2107332107741756,0.0426354498001854,18.07040118362467,-1.2796621088945692,-1.0741799952247897,-0.702522063468719,-0.0064183820521849,-0.2145418960676883,1.1428571428571426,0.5108873896840975,0.2838709677419356,-0.75,0.0,-0.8857692307692313,-1.259075757772272
2010-01-28,-0.3564045361233156,-0.46343220281344477,-0.07259542852528818,-0.9630410010209886,0.07948399381205447,-1.0213223479127547,0.24223176041012057,-0.7979878715309466,-0.7748486270373108,-0.8459804687759088,-0.38948080566328624,-0.6359775723951817,-0.7461201178747597,-0.25215337740000193,-0.48049353868311473,-0.1904761904761908,0.03764115432873343,-0.7340745959032218,-0.687679150005348,-1.5385419477546558,-1.523922806506124,-2.259091234861005,-0.7727010979709129,-0.7257521605914442,-0.7340745959032218,-0.221319068355088,-0.2107332107741756,0.0426354498001854,18.89471854962251,-1.3909946122669576,-1.268778201029937,-0.702522063468719,-0.0064183820521849,-0.2145418960676883,1.1428571428571426,0.5108873896840975,0.2838709677419356,-0.75,0.0,-0.8857692307692313,-1.259075757772272
2010-01-29,-0.35893454720015866,-0.46421182527417826,-0.06537008036310006,-0.9639446223492683,0.07948399381205447,-1.0180494178966502,0.29229019576471466,-0.7982575119523658,-0.7754847625303993,-0.8526088398280386,-0.39590839722345295,-0.5974973308268214,-0.7601100082269032,-0.27872247013287965,-0.4979301425282065,-0.17816091954023044,0.07277289836888384,-0.7340745959032218,-0.687679150005348,-1.5385419477546558,-1.523922806506124,-2.202370415108972,-0.7727010979709129,-0.7257521605914442,-0.7340745959032218,-0.221319068355088,-0.2107332107741756,0.0426354498001854,18.83985788072409,-1.4900388207592112,-1.5014357400476102,-0.702522063468719,-0.0064183820521849,-0.2145418960676883,1.1428571428571426,0.5108873896840975,0.2838709677419356,-0.75,0.0,-0.8857692307692313,-1.259075757772272
2010-02-01,-0.36271043657508584,-0.44282845983306146,-0.01725970398953984,-0.9622987360655065,0.12055281208501917,-1.01054688733197,0.354995713488502,-0.7910724711700224,-0.7746498379346412,-0.848810582237705,-0.3984052590409152,-0.6229944520498595,-0.7584716088741341,-0.26113201563190147,-0.4828389206412286,-0.16009852216748804,0.11208699289000447,-0.5015075242418906,-0.687679150005348,-1.1194886845399217,-1.523922806506124,-1.3632237029352314,-0.5377056289978642,-0.4937263287394524,-0.5015075242418906,-0.221319068355088,-0.2107332107741756,0.0426354498001854,19.067212131567967,-1.0431182484601913,-1.276086148732424,-0.5142145077521688,-0.0064183820521849,-0.2145418960676883,1.1428571428571426,0.5108873896840975,0.2838709677419356,-0.75,0.0,-0.8857692307692313,-1.259075757772272
2010-02-02,-0.3644698857722234,-0.45340871578944403,-0.012942082046007915,-0.9625569113901055,0.09081337787834573,-1.0063173341855611,0.2949251004202834,-0.7917793373438103,-0.7747293570305575,-0.8373412685296739,-0.39877609444524925,-0.6539369485619215,-0.7407847137823707,-0.2741418439570315,-0.4724347275893261,-0.11822660098522186,0.143872856545379,-0.501570982819726,-0.687679150005348,-1.1198432335015498,-1.523922806506124,-1.249190694562305,-0.5377094658053554,-0.4938569412115748,-0.501570982819726,-0.221319068355088,-0.2107332107741756,0.0426354498001854,19.127708664348614,-0.8693451149199616,-1.012852821384318,-0.5101546822455622,-0.0064183820521849,-0.2145418960676883,1.1428571428571426,0.5108873896840975,0.2838709677419356,-0.75,0.0,-0.8857692307692313,-1.259075757772272
2010-02-03,-0.3592926851857918,-0.44973349095724413,-0.008536348259932703,-0.962653735470029,0.0879810624721331,-1.0073425482513767,0.35657650295599774,-0.7896368954089533,-0.7741727435124258,-0.8103071078280167,-0.3988008071483662,-0.639187261330067,-0.7463932645158686,-0.26919413019782457,-0.38833115827107556,-0.11822660098522186,0.1380175658720201,-0.5016171076938661,-0.687679150005348,-1.1201298001329152,-1.523922806506124,-0.8573196954353256,-0.5378120590349801,-0.4938404550706119,-0.5016171076938661,-0.221319068355088,-0.2107332107741756,0.0426354498001854,18.377655279418573,-0.4920325562398467,-0.6348827325675579,-0.4960679423012593,-0.0064183820521849,-0.2145418960676883,1.1428571428571426,0.5108873896840975,0.2838709677419356,-0.75,0.0,-0.8857692307692313,-1.259075757772272
2010-02-04,-0.36616695627286777,-0.4599797296802485,-0.029243233307976322,-0.9634605275902627,0.03983127202147574,-1.013613997139374,0.30177539254722546,-0.787115608312193,-0.7744378023670796,-0.8175310293301381,-0.40147074480219497,-0.6759000189953429,-0.7423392528201387,-0.2871515394718926,-0.3713340489748819,-0.11822660098522186,0.1580928481806776,-0.5017161226956637,-0.687679150005348,-1.120862352539575,-1.523922806506124,-1.1685239980944857,-0.5381490018341301,-0.4936747709280759,-0.5017161226956637,-0.221319068355088,-0.2107332107741756,0.0426354498001854,18.49824717372701,-0.5587161115001593,-0.5524424537992035,-0.5073680120292406,-0.0064183820521849,-0.2145418960676883,1.1428571428571426,0.5108873896840975,0.2838709677419356,-0.75,0.0,-0.8857692307692313,-1.259075757772272
2010-02-05,-0.3780551077760261,-0.4736784754795651,-0.030388687261038994,-0.9655259558276659,-0.06638147402230357,-1.0185898025993643,0.2438127032034618,-0.7938196872072496,-0.7751794690861209,-0.8712274785978567,-0.4024596102422363,-0.7049721947481152,-0.7471284766876944,-0.30199361826736215,-0.5235709766266089,-0.14942528735632227,0.14554579673776694,-0.5021218401364745,-0.687679150005348,-1.122250696138276,-1.523922806506124,-1.9575783481699376,-0.5380329355217135,-0.494666793822197,-0.5021218401364745,-0.221319068355088,-0.2107332107741756,0.0426354498001854,18.95483533733525,-0.8892361111735824,-0.6775127204741614,-0.5360879964515066,-0.0064183820521849,-0.2145418960676883,1.1428571428571426,0.5108873896840975,0.2838709677419356,-0.75,0.0,-0.8857692307692313,-1.259075757772272
2010-02-06,-0.3780551077760261,-0.46822120311222054,-0.030388687261038994,-0.9655259558276659,-0.06638147402230357,-1.0185898025993643,0.2438127032034618,-0.7938196872072496,-0.7751794690861209,-0.8712274785978567,-0.4024596102422363,-0.7049721947481152,-0.7471284766876944,-0.30199361826736215,-0.5235709766266089,-0.14942528735632227,0.14554579673776694,-0.7208626032067365,-0.687679150005348,-1.122266683704332,-1.523922806506124,-1.9298421918593536,-0.7575148256359949,-0.7146209900815156,-0.7208626032067365,-0.221319068355088,-0.2107332107741756,0.0426354498001854,0.6065882556099351,-1.525827105221039,-1.5912750884946734,-0.6928195188599178,-0.0064183820521849,-0.2145418960676883,1.1428571428571426,0.5108873896840975,0.2838709677419356,-0.75,0.0,-0.8857692307692313,-1.259075757772272
2010-02-08,-0.37012980189754047,-0.47456941438934735,-0.030388687261038994,-0.9648805149521075,-0.008318579649901963,-1.0102810085778013,0.24012414333735665,-0.788058708784055,-0.7751525011146708,-0.8942402029245189,-0.39877609444524925,-0.6768788686635794,-0.7617905214554228,-0.2715762151815883,-0.4341919786891208,-0.16009852216748804,0.14554579673776694,-0.7210277876120355,-0.687679150005348,-1.1231916370409714,-1.523922806506124,-1.947155684369788,-0.7575576172264619,-0.714924355159138,-0.7210277876120355,-0.221319068355088,-0.2107332107741756,0.0426354498001854,0.5552168290566225,-1.7113555191578922,-1.667324952517935,-0.692984188888882,-0.0064183820521849,-0.2145418960676883,1.1428571428571426,0.5108873896840975,0.2838709677419356,-0.75,0.0,-0.8857692307692313,-1.259075757772272
2010-02-09,-0.3591993483635676,-0.45730681112155364,-0.013911347728711852,-0.9645900580967042,0.004426962119495736,-1.004176747132477,0.2559318846864681,-0.7868085308440586,-0.7750850711094045,-0.8796431115363034,-0.40070436129041004,-0.6669099817251701,-0.7672730132051307,-0.2539853622498033,-0.469064688368484,-0.14942528735632227,0.1647846089502301,-0.7211196362982839,-0.687679150005348,-1.1235348266919474,-1.523922806506124,-1.4766990303020702,-0.757642136588476,-0.7150252432524417,-0.7211196362982839,-0.4590428022755634,-0.2107332107741756,0.0426354498001854,0.8367867661645523,-0.7555349410300327,-1.1883490104349228,-0.6918187843574636,-0.0148965918275497,-0.4016260545624954,1.1428571428571426,0.5108873896840975,0.2838709677419356,-0.75,0.0,-0.8857692307692313,-1.259075757772272
2010-02-10,-0.3602658493721474,-0.45953417536756724,-0.02906697420816204,-0.963750984445666,-0.001237668692929662,-1.0106626908257184,0.27700958867256253,-0.7866403538179353,-0.772172328659978,-0.8608753353891202,-0.40194044067616874,-0.6947864988963051,-0.7753182614838109,-0.2461065258550217,-0.5254751209979541,-0.1075533661740561,0.23755750731911393,-0.7212214523827807,-0.687679150005348,-1.12429153809544,-1.523922806506124,-1.230160031207992,-0.7577429711050131,-0.7151291050943098,-0.7212214523827807,-0.4690998639713013,-0.2107332107741756,0.0426354498001854,0.6446523842966176,-0.5811860539628045,-0.8157068154574169,-0.6912577491019188,-0.015196187330879,-0.4198097591428153,1.1428571428571426,0.5108873896840975,0.2838709677419356,-0.75,0.0,-0.8857692307692313,-1.259075757772272
2010-02-11,-0.3553612087491003,-0.46265258035271123,-0.023339562783937513,-0.9648159621467435,0.11205562098349986,-1.0088524968759602,0.3054639524133306,-0.7843959554084711,-0.7714441444871416,-0.8558112694518613,-0.4003088324973031,-0.6905811919905154,-0.7722933546310834,-0.24903817973167214,-0.4866469603785079,-0.06568144499178993,0.29694688414889203,-0.7213627845694959,-0.687679150005348,-1.1247411575724455,-1.523922806506124,-0.7272502235633906,-0.7579418881258522,-0.7152074681018225,-0.7213627845694959,-0.4597476393405673,-0.2107332107741756,0.0426354498001854,0.4931233425592927,-0.4391331841830917,-0.391081770031817,-0.6900770048319337,-0.014784743753846,-0.4326387267812849,1.1428571428571426,0.5108873896840975,0.2838709677419356,-0.75,0.0,-0.8857692307692313,-1.259075757772272
2010-02-15,-0.3553300964750256,-0.4590887568273502,-0.027392778370384157,-0.9650741323432199,0.10072648180008999,-1.0120783091381613,0.3038831629458349,-0.7859531615086708,-0.7717273297801694,-0.8761426291709657,-0.4021134875410193,-0.7070024693945726,-0.7660126212176546,-0.35494965444926185,-0.5216668322552637,-0.03448275862069026,0.323713927227102,-0.7215261892062499,-0.687679150005348,-1.125510200692884,-1.523922806506124,-0.955190147882658,-0.758311561449568,-0.7151421186203704,-0.7215261892062499,-0.4709569913358943,-0.2107332107741756,0.0426354498001854,0.3658554596096053,-0.2128382686015524,-0.3184451864832519,-0.6908072647799512,-0.0150832766940056,-0.4329609243549404,1.1428571428571426,0.5108873896840975,0.2838709677419356,-0.75,0.0,-0.8857692307692313,-1.259075757772272
2010-02-16,-0.3486659552720596,-0.458643236457785,-0.026599736372766858,-0.9649773339039086,0.08231630921826712,-1.011383345969171,0.2833325932166998,-0.7850758624709102,-0.7709047476306167,-0.8832922872525756,-0.3984547134186651,-0.6884424473861753,-0.7628198806775405,-0.40625625349602257,-0.47858790027930914,-0.023809523809524488,0.30447511501463886,-0.7217145138033652,-0.687679150005348,-1.126141110688199,-1.523922806506124,-0.7375123420018076,-0.7589053576324392,-0.7148795311898165,-0.7217145138033652,-0.4726447058774771,-0.2107332107741756,0.0426354498001854,0.1536032849020544,-0.1410689675406734,-0.2222113599900916,-0.6904209745269142,-0.0150309306489942,-0.4436736059820148,1.1428571428571426,0.5108873896840975,0.2838709677419356,-0.75,0.0,-0.8857692307692313,-1.259075757772272
2010-02-17,-0.35221604301458154,-0.46075936911254006,-0.01752400410244199,-0.9646546057739457,0.06815436486288182,-1.011542048423968,0.3107333017469314,-0.7866476760457091,-0.7710800581588042,-0.8777069897891404,-0.3967736412048776,-0.6621614080134146,-0.7658025605971329,-0.37858742533116146,-0.48825802538211677,-0.023809523809524488,0.3245503973232963,-0.7218732907272537,-0.687679150005348,-1.1266828840139034,-1.523922806506124,-0.5789778710036453,-0.7593976888795358,-0.7146674089473319,-0.7218732907272537,-0.4689932034988381,-0.2107332107741756,0.0426354498001854,0.0069120212323144,-0.2202668027440597,-0.1547517556701455,-0.6901675353806551,-0.014812604574527,-0.4470951845741664,1.1428571428571426,0.5108873896840975,0.2838709677419356,-0.75,0.0,-0.8857692307692313,-1.259075757772272
2010-02-18,-0.34988041299938116,-0.4684439887543402,-0.02624732441732142,-0.9655259558276659,0.07240308285508217,-1.0126102088529993,0.3054639524133306,-0.7848272888630691,-0.7713497522685061,-0.8810580572605939,-0.3958094981251252,-0.6726374051051621,-0.76151740307866,-0.3685093836929509,-0.4771230014514523,-0.03448275862069026,0.30531158511083245,-0.722053783463926,-0.687679150005348,-1.1271756327567224,-1.523922806506124,-0.6433136025624271,-0.7600116210914437,-0.7143656931928177,-0.722053783463926,-0.4630883045827832,-0.2107332107741756,0.0426354498001854,0.0386921869134636,-0.7963885222980686,-0.4881008456845336,-0.6904940578632578,-0.0145081442184701,-0.4390642305195328,1.1428571428571426,0.5108873896840975,0.2838709677419356,-0.75,0.0,-0.8857692307692313,-1.259075757772272
