Date,INFY,BSOFT,BBOX,ACCELYA,HBLPOWER,BOSCHLTD,NCC,AUROPHARMA,NATCOPHARM,SHRIRAMFIN,HINDUNILVR,SBIN,DRREDDY,BHARTIARTL,ONGC,IN5Y,IN10Y,Inflation,GDP,Unemployment,Repo Rate,Corporate Tax rate,IIP,Exchange Rate
2019-01-10,597.4285888671880,116.9878921508790,23.36000061035160,755.0557861328130,27.23812866210940,18512.3046875,85.50328826904300,747.71728515625,651.8727416992190,1065.15673828125,1658.525390625,287.5971984863280,2515.321044921880,300.1870422363280,101.45551300048800,7.329,7.476,6.7,3.871437,6.51,5.85,25.17,129.0,70.3777
2019-01-11,600.7686157226560,120.1227569580080,23.979999542236300,754.52783203125,27.047651290893600,18337.369140625,84.99597930908200,740.8843994140630,655.6278076171880,1068.16455078125,1642.926025390630,284.9617004394530,2503.471923828130,298.2291259765630,102.44702911377000,7.285,7.503,6.7,3.871437,6.51,5.85,25.17,129.0,70.3777
2019-01-12,600.7686157226560,120.1227569580080,23.979999542236300,754.52783203125,27.047651290893600,18337.369140625,84.99597930908200,740.8843994140630,655.6278076171880,1068.16455078125,1642.926025390630,284.9617004394530,2503.471923828130,298.2291259765630,102.44702911377000,7.285,7.503,6.7,3.871437,6.51,5.85,25.17,129.0,70.3777
2019-01-13,600.7686157226560,120.1227569580080,23.979999542236300,754.52783203125,27.047651290893600,18337.369140625,84.99597930908200,740.8843994140630,655.6278076171880,1068.16455078125,1642.926025390630,284.9617004394530,2503.471923828130,298.2291259765630,102.44702911377000,7.285,7.503,6.7,3.871437,6.51,5.85,25.17,129.0,70.3777
2019-01-14,616.9415893554690,117.47235107421900,23.84000015258790,763.542724609375,27.190507888793900,17959.95703125,81.85993957519530,741.2212524414060,651.6826171875,1049.6241455078100,1637.8192138671900,282.7497863769530,2494.427978515630,295.1142272949220,101.59716033935500,7.255,7.431,6.7,3.871437,6.51,5.85,25.17,129.0,70.3777
2019-01-15,638.6517333984380,120.74972534179700,24.5,759.0352783203130,27.23812866210940,17973.06640625,82.0444107055664,756.9559936523440,658.52734375,1066.8177490234400,1661.9144287109400,283.9263916015630,2509.904541015630,300.5875244140630,102.80116271972700,7.277,7.473,6.7,3.871437,6.51,5.85,25.17,129.0,70.3777
2019-01-16,647.6171264648440,123.22914123535200,24.030000686645500,765.6949462890630,27.38098526000980,17934.875,81.537109375,758.6401977539060,646.453857421875,1066.8177490234400,1645.8511962890600,285.3382263183590,2531.329833984380,297.20562744140600,103.65106201171900,7.374,7.563,6.7,3.871437,6.51,5.85,25.17,129.0,70.3777
2019-01-17,644.5847778320310,121.71868896484400,23.6200008392334,762.3651733398440,27.047651290893600,17992.326171875,82.7361831665039,745.840576171875,655.580322265625,1032.0712890625,1626.3056640625,279.92608642578100,2533.457763671880,295.51470947265600,102.69493865966800,7.343,7.549,6.7,3.871437,6.51,5.85,25.17,129.0,70.3777
2019-01-18,642.475341796875,123.2006378173830,22.440000534057600,756.9236450195310,26.80955696105960,18048.603515625,81.1220474243164,741.0768432617190,652.966064453125,1019.7708129882800,1619.4344482421900,277.6200256347660,2511.839111328130,276.9143371582030,103.93433380127000,7.366,7.596,6.7,3.871437,6.51,5.85,25.17,129.0,70.3777
2019-01-19,642.475341796875,123.2006378173830,22.440000534057600,756.9236450195310,26.80955696105960,18048.603515625,81.1220474243164,741.0768432617190,652.966064453125,1019.7708129882800,1619.4344482421900,277.6200256347660,2511.839111328130,276.9143371582030,103.93433380127000,7.366,7.596,6.7,3.871437,6.51,5.85,25.17,129.0,70.3777
